date,skq_ret,hynix_ret,nav_total_trillion,nav_implied_ret,divergence,nav_discount_pct,nav_discount_delta,sector_semiconductor,kospi_ret,usd_krw,foreign_net,institution_net,shorting_balance,shorting_balance_ratio,shorting_volume_ratio,shorting_balance_change,fut_listed,fut_basis,fut_basis_pct,fut_volume,foreign_own_pct,individual_net,nav_total_trillion_v1,nav_implied_ret_v1,divergence_v1,nav_discount_pct_v1,nav_discount_delta_v1,nav_implied_ret_raw,nav_per_share,skq_shares_v2,skq_ret_v1
20230327,-1.6,-2.06,20.38,-1.29,-0.31,74.4,0.1,0.3,-0.24,1289.7,-1185310200.0,1395325800.0,187909.0,0.13,18.19,-1718.0,1.0,250.0,0.678,1199.0,42.40625,-242997600.0,17.73,-1.46,-0.14,72.5,0.0,-1.29,144059.0,141467571.0,-1.6
20230328,1.22,3.39,20.82,2.16,-0.94,74.6,0.2,1.94,1.07,1300.3,1101331700.0,33577700.0,168945.0,0.12,11.94,-18964.0,1.0,-200.0,-0.535,422.0,42.375,-1121997550.0,18.16,2.39,-1.17,72.8,0.3,2.16,147176.0,141467571.0,1.22
20230329,1.87,-1.7,20.6,-1.06,2.93,73.9,-0.8,0.59,0.37,1297.4,-69280500.0,2295372950.0,154716.0,0.11,13.14,-14229.0,1.0,0.0,0.0,456.0,42.40625,-2114079450.0,17.94,-1.19,3.06,72.0,-0.8,-1.06,145610.0,141467571.0,1.87
20230330,3.29,2.19,20.88,1.38,1.91,73.4,-0.5,1.53,0.38,1299.3,5074348950.0,735834100.0,138420.0,0.1,10.17,-16296.0,1.0,100.0,0.254,2452.0,42.40625,-5355491750.0,18.22,1.55,1.74,71.5,-0.5,1.38,147625.0,141467571.0,3.29
20230331,1.15,-0.23,20.86,-0.13,1.28,73.0,-0.3,0.7,0.97,1303.8,-1698212700.0,2946276850.0,138724.0,0.1,13.37,304.0,1.0,0.0,0.0,2590.0,42.5,-473592350.0,18.19,-0.16,1.31,71.1,-0.4,-0.13,147427.0,141467571.0,1.15
20230403,-1.89,-1.58,20.85,-1.01,-0.88,73.5,0.5,0.08,-0.18,1295.4,-1618826900.0,1771834750.0,141420.0,0.1,11.56,2696.0,1.0,200.0,0.513,1499.0,42.5,-142611050.0,17.98,-1.12,-0.77,71.4,0.3,-0.01,147415.0,141467571.0,-1.89
20230404,-0.9,-3.1,20.47,-1.84,0.94,73.3,-0.2,-2.08,0.33,1316.3,-2298631400.0,2564301500.0,147040.0,0.1,12.59,5620.0,1.0,150.0,0.388,453.0,42.46875,9173350.0,17.59,-2.19,1.29,71.0,-0.4,-1.84,144699.0,141467571.0,-0.9
20230405,-0.26,0.12,20.49,0.09,-0.35,73.4,0.1,0.1,0.59,1310.3,-2420111600.0,2511265350.0,140196.0,0.1,8.72,-6844.0,1.0,100.0,0.259,366.0,42.40625,297473550.0,17.6,0.08,-0.34,71.1,0.1,0.09,144824.0,141467571.0,-0.26
20230406,-0.26,-0.95,20.35,-0.69,0.43,73.3,-0.1,-1.21,-1.44,1311.9,1029965600.0,476772650.0,123480.0,0.09,21.01,-16716.0,1.0,0.0,0.0,1060.0,42.375,-1322189600.0,17.48,-0.68,0.42,71.0,-0.1,-0.69,143828.0,141467571.0,-0.26
20230407,1.95,6.32,21.13,3.87,-1.92,73.8,0.5,2.78,1.27,1318.7,-2097468800.0,4663042050.0,123376.0,0.09,10.54,-104.0,1.0,0.0,0.0,1230.0,42.375,-2407498100.0,18.26,4.45,-2.5,71.6,0.6,3.87,149398.0,141467571.0,1.95
20230410,-0.77,1.8,21.35,1.02,-1.79,74.2,0.5,-0.01,0.87,1318.9,-2742276650.0,4216034000.0,127838.0,0.09,10.49,4462.0,1.0,,,1487.0,42.34375,-1501041750.0,18.51,1.34,-2.11,72.2,0.6,1.02,150929.0,141467571.0,-0.77
20230411,0.9,1.21,21.5,0.72,0.18,74.2,-0.0,1.23,1.42,1320.0,-1511128250.0,4365051650.0,151512.0,0.11,6.09,23674.0,1.0,-350.0,-0.892,646.0,42.3125,-2602291200.0,18.66,0.85,0.05,72.2,0.0,0.72,152013.0,141467571.0,0.9
20230412,4.2,-1.63,21.3,-0.96,5.16,72.8,-1.4,-0.48,0.11,1319.5,8216840450.0,3804082150.0,142757.0,0.1,5.22,-8755.0,1.0,200.0,0.489,636.0,42.28125,-10384548400.0,18.45,-1.17,5.37,70.7,-1.5,-0.96,150557.0,141467571.0,4.2
20230413,-1.96,-1.77,21.07,-1.08,-0.88,73.1,0.2,-1.3,0.43,1324.2,-5894102900.0,6134977850.0,125994.0,0.09,4.75,-16763.0,1.0,-200.0,-0.499,1292.0,42.4375,-194980900.0,18.21,-1.27,-0.69,70.9,0.2,-1.08,148934.0,141467571.0,-1.96
20230414,1.12,0.68,21.19,0.58,0.54,72.9,-0.1,-0.45,0.38,1318.0,-568755450.0,3804060300.0,163151.0,0.12,13.31,37157.0,1.0,-150.0,-0.37,1086.0,42.25,-3178509900.0,18.3,0.49,0.63,70.7,-0.2,0.58,149805.0,141467571.0,1.12
20230417,0.0,-0.9,21.06,-0.65,0.65,72.8,-0.2,-0.11,0.17,1299.3,-1874247450.0,2136369200.0,170750.0,0.12,9.0,7599.0,1.0,-50.0,-0.123,609.0,42.25,-214244950.0,18.18,-0.64,0.64,70.5,-0.2,-0.65,148834.0,141467571.0,0.0
20230418,0.12,-1.02,20.92,-0.64,0.76,72.6,-0.2,-0.32,-0.19,1311.3,600860100.0,2317025100.0,195403.0,0.14,13.52,24653.0,1.0,500.0,1.232,1234.0,42.21875,-2893647800.0,18.05,-0.74,0.86,70.3,-0.2,-0.64,147881.0,141467571.0,0.12
20230419,0.37,0.68,21.01,0.43,-0.06,72.6,0.0,-0.23,0.16,1318.8,-262490900.0,2122254900.0,228073.0,0.16,8.5,32670.0,1.0,150.0,0.368,741.0,42.21875,-1803692900.0,18.15,0.54,-0.17,70.3,0.0,0.43,148524.0,141467571.0,0.37
20230420,-0.25,-0.57,20.92,-0.43,0.18,72.5,-0.0,-2.13,-0.46,1318.8,697037450.0,1827194000.0,243902.0,0.17,8.63,15829.0,1.0,-100.0,-0.246,519.0,42.21875,-2533223650.0,18.07,-0.42,0.17,70.3,0.0,-0.43,147885.0,141467571.0,-0.25
20230421,2.34,1.6,21.12,0.95,1.39,72.1,-0.4,1.21,-0.73,1327.6,420520200.0,3593562750.0,235208.0,0.17,16.06,-8694.0,1.0,50.0,0.12,1305.0,42.25,-3970985550.0,18.27,1.09,1.25,69.9,-0.4,0.95,149288.0,141467571.0,2.34
20230424,-2.88,-2.13,20.82,-1.42,-1.46,72.6,0.4,-2.01,-0.82,1327.9,-3361664550.0,4058937200.0,241194.0,0.17,27.1,5986.0,1.0,0.0,0.0,1627.0,42.25,-631082900.0,17.99,-1.54,-1.34,70.3,0.4,-1.42,147162.0,141467571.0,-2.88
20230425,-2.1,-1.95,20.55,-1.28,-0.82,72.8,0.2,-1.67,-1.37,1332.7,-2135523200.0,3261124800.0,349737.0,0.25,31.89,108543.0,1.0,50.0,0.126,943.0,42.21875,-1293751500.0,17.74,-1.39,-0.71,70.6,0.3,-1.28,145274.0,141467571.0,-2.1
20230426,2.15,2.22,20.83,1.37,0.78,72.6,-0.2,2.16,-0.17,1333.3,97597000.0,2826168200.0,408968.0,0.29,23.91,59231.0,1.0,350.0,0.866,767.0,42.28125,-2923202650.0,18.02,1.58,0.57,70.4,-0.2,1.37,147261.0,141467571.0,2.15
20230427,0.74,1.6,21.04,0.98,-0.24,72.6,0.1,0.16,0.44,1337.3,-1469817250.0,2495947200.0,477460.0,0.34,26.87,68492.0,1.0,100.0,0.246,1328.0,42.28125,-952909500.0,18.22,1.14,-0.4,70.5,0.1,0.98,148699.0,141467571.0,0.74
20230428,4.3,0.79,21.14,0.47,3.83,71.6,-1.0,-0.24,0.23,1339.9,6464807450.0,5942317000.0,520774.0,0.37,22.07,43314.0,1.0,50.0,0.118,1549.0,42.28125,-12301589950.0,18.32,0.55,3.75,69.4,-1.1,0.47,149404.0,141467571.0,4.3
20230502,-2.59,,21.25,0.55,-3.14,72.5,0.9,,,1339.1,-5708861050.0,3652558700.0,524044.0,0.37,10.25,3270.0,1.0,400.0,0.967,1468.0,42.40625,2020462250.0,18.43,,,70.4,,0.55,150222.0,141467571.0,
20230503,0.97,-0.44,21.21,-0.2,1.17,72.2,-0.3,0.18,-0.91,1340.2,479598300.0,4840781300.0,624256.0,0.44,42.98,,1.0,200.0,0.479,1178.0,42.3125,-5258230200.0,18.39,-0.26,1.23,70.0,-0.4,-0.2,149919.0,141467571.0,0.97
20230504,0.12,-1.22,21.07,-0.66,0.78,71.9,-0.2,-0.8,-0.02,1339.1,-2145472150.0,2607476850.0,616828.0,0.44,16.64,-7428.0,1.0,-350.0,-0.837,1209.0,42.3125,-363029950.0,18.22,-0.91,1.03,69.7,-0.3,-0.66,148932.0,141467571.0,0.12
20230508,0.72,,21.07,-0.0,0.72,71.7,-0.2,,,1325.6,-3516146800.0,5317934700.0,629069.0,0.44,20.9,12241.0,1.0,150.0,0.356,572.0,42.25,-1773665900.0,18.22,,,69.5,,-0.0,148928.0,141467571.0,
20230509,0.59,-1.58,20.87,-0.96,1.55,71.3,-0.4,-0.94,-0.13,1322.7,-1581315000.0,3154527750.0,667921.0,0.47,15.14,,1.0,,,558.0,42.1875,-1550278250.0,18.02,-1.1,1.69,69.0,-0.5,-0.96,147501.0,141467571.0,0.59
20230510,-0.83,-0.46,20.81,-0.29,-0.54,71.4,0.1,-0.4,-0.54,1323.0,-1044202400.0,2048352300.0,739678.0,0.52,15.36,71757.0,1.0,-50.0,-0.119,379.0,42.15625,-978215500.0,17.96,-0.34,-0.49,69.1,0.1,-0.29,147066.0,141467571.0,-0.83
20230511,-0.24,-0.69,20.71,-0.44,0.2,71.4,-0.1,-0.49,-0.22,1324.2,-122475200.0,1728868450.0,835045.0,0.59,26.78,95367.0,1.0,150.0,0.358,1033.0,42.15625,-1626528200.0,17.87,-0.49,0.25,69.0,-0.1,-0.44,146414.0,141467571.0,-0.24
20230512,0.48,1.04,20.84,0.61,-0.13,71.4,0.0,0.15,-0.63,1320.3,-1070524800.0,2775095350.0,864179.0,0.61,16.57,29134.0,1.0,-150.0,-0.356,1798.0,42.15625,-1702515650.0,18.0,0.73,-0.25,69.1,0.1,0.61,147304.0,141467571.0,0.48
20230515,0.95,-0.92,20.71,-0.6,1.55,71.0,-0.5,-0.43,0.16,1333.6,-2936292500.0,5693649700.0,925510.0,0.65,25.13,61331.0,1.0,-150.0,-0.353,627.0,42.125,-2727966450.0,17.88,-0.66,1.61,68.6,-0.5,-0.6,146422.0,141467571.0,0.95
20230516,0.35,4.63,21.3,2.81,-2.46,71.7,0.7,1.41,0.04,1337.8,-732049400.0,2972706400.0,972728.0,0.69,30.3,47218.0,1.0,-150.0,-0.352,907.0,42.125,-2408803350.0,18.47,3.27,-2.92,69.5,0.9,2.81,150542.0,141467571.0,0.35
20230517,0.47,1.66,21.56,1.21,-0.74,71.9,0.2,0.95,0.58,1336.0,-928382200.0,3348415550.0,1015584.0,0.72,23.64,42856.0,1.0,-800.0,-1.867,1018.0,42.125,-2408615100.0,18.69,1.19,-0.72,69.7,0.2,1.21,152369.0,141467571.0,0.47
20230518,0.7,1.85,21.79,1.1,-0.4,72.0,0.1,1.02,0.83,1339.4,-289272600.0,1965237900.0,1027374.0,0.73,21.31,11790.0,1.0,0.0,0.0,1107.0,42.125,-1882341700.0,18.94,1.34,-0.64,69.9,0.2,1.1,154040.0,141467571.0,0.7
20230519,3.13,3.95,22.36,2.59,0.54,71.8,-0.1,2.73,0.89,1332.7,1429929550.0,7494741950.0,1026062.0,0.73,18.76,-1312.0,1.0,100.0,0.225,2181.0,42.125,-8815168650.0,19.48,2.85,0.28,69.8,-0.1,2.59,158027.0,141467571.0,3.13
20230522,1.57,0.92,22.49,0.6,0.97,71.6,-0.3,0.25,0.76,1331.2,-1251560650.0,5694877900.0,962366.0,0.68,14.07,-63696.0,1.0,0.0,0.0,1140.0,42.125,-4247146300.0,19.61,0.69,0.88,69.6,-0.2,0.6,158969.0,141467571.0,1.57
20230523,-1.11,-0.31,22.43,-0.25,-0.86,71.8,0.2,-0.58,0.41,1319.1,608306300.0,1976163000.0,957991.0,0.68,14.31,-4375.0,1.0,200.0,0.447,1853.0,42.125,-2573258450.0,19.57,-0.22,-0.89,69.8,0.2,-0.25,158573.0,141467571.0,-1.11
20230524,-0.67,-0.2,22.39,-0.18,-0.49,72.0,0.1,0.19,-0.0,1311.4,-307710900.0,1573341700.0,929123.0,0.66,10.7,-28868.0,1.0,-200.0,-0.45,773.0,42.125,-1175999350.0,19.54,-0.16,-0.51,70.0,0.2,-0.18,158284.0,141467571.0,-0.67
20230525,2.7,5.94,23.23,3.73,-1.03,72.2,0.3,1.47,-0.5,1317.5,7674833800.0,699044350.0,876581.0,0.62,14.26,-52542.0,1.0,250.0,0.548,3729.0,42.125,-8311798400.0,20.38,4.33,-1.63,70.4,0.4,3.73,164186.0,141467571.0,2.7
20230526,1.64,5.51,24.05,3.54,-1.9,72.7,0.5,0.67,0.16,1323.4,8035787850.0,-199510450.0,736542.0,0.52,8.45,-140039.0,1.0,100.0,0.216,3128.0,42.25,-7864894650.0,21.21,4.06,-2.42,71.1,0.7,3.54,169996.0,141467571.0,1.64
20230530,-0.22,,24.23,0.76,-0.98,73.0,0.3,,,1325.6,1864958050.0,118337900.0,683412.0,0.48,17.21,-53130.0,1.0,50.0,0.108,2234.0,42.375,-1969150350.0,21.37,,,71.4,,0.76,171288.0,141467571.0,
20230531,-0.22,-1.54,23.97,-1.06,0.84,72.8,-0.2,-1.14,-0.32,1322.2,2444773950.0,-1061934400.0,689379.0,0.49,6.71,,1.0,-50.0,-0.108,1985.0,42.40625,-1363843700.0,21.12,-1.17,0.95,71.1,-0.3,-1.06,169465.0,141467571.0,-0.22
20230601,-1.19,1.57,24.23,1.05,-2.24,73.4,0.6,0.53,-0.31,1321.6,664474950.0,226329400.0,891480.0,0.63,16.01,202101.0,1.0,-50.0,-0.11,1171.0,42.4375,-874047550.0,21.37,1.18,-2.37,71.8,0.7,1.05,171243.0,141467571.0,-1.19
20230602,-0.77,0.0,24.23,0.02,-0.79,73.6,0.2,-0.28,1.25,1320.7,-442471500.0,79221500.0,837587.0,0.59,6.75,-53893.0,1.0,-200.0,-0.442,690.0,42.4375,444258100.0,21.37,0.01,-0.78,72.0,0.2,0.02,171280.0,141467571.0,-0.77
20230605,-0.22,-1.45,24.0,-0.96,0.74,73.4,-0.2,-1.43,0.54,1308.8,-262062050.0,927452400.0,815680.0,0.58,15.34,-21907.0,1.0,-100.0,-0.221,374.0,42.4375,-621699750.0,21.14,-1.09,0.87,71.8,-0.2,-0.96,169643.0,141467571.0,-0.22
20230607,2.1,,23.91,-0.38,2.48,72.7,-0.7,,,1308.3,350284550.0,3297523050.0,771703.0,0.55,18.91,-43977.0,1.0,100.0,0.217,1270.0,42.40625,-3606760650.0,21.03,,,71.1,,-0.38,168992.0,141467571.0,
20230608,-1.74,1.57,24.15,1.0,-2.74,73.5,0.7,0.16,-0.18,1300.5,1439054000.0,-1931273450.0,768767.0,0.54,13.18,,1.0,100.0,0.221,1198.0,42.4375,646700100.0,21.28,1.18,-2.92,71.9,0.8,1.0,170684.0,141467571.0,-1.74
20230609,2.43,5.2,24.99,3.47,-1.04,73.7,0.3,2.27,1.16,1306.1,4653449300.0,-446267750.0,741964.0,0.52,5.85,-26803.0,1.0,50.0,0.108,1326.0,42.4375,-4171082050.0,22.12,3.91,-1.48,72.3,0.4,3.47,176615.0,141467571.0,2.43
20230612,-1.72,-0.52,24.91,-0.28,-1.44,74.1,0.4,-0.4,-0.45,1294.9,165420250.0,1354940900.0,754002.0,0.53,19.99,12038.0,1.0,50.0,0.11,1872.0,42.53125,-1511972800.0,22.03,-0.4,-1.32,72.7,0.4,-0.28,176115.0,141467571.0,-1.72
20230613,6.03,4.09,25.6,2.73,3.3,73.3,-0.8,1.13,0.33,1291.1,14621437650.0,4004914400.0,787745.0,0.56,5.37,33743.0,1.0,-150.0,-0.31,2045.0,42.53125,-18798603950.0,22.71,3.12,2.91,71.9,-0.8,2.73,180926.0,141467571.0,6.03
20230614,-2.48,-0.59,25.49,-0.42,-2.06,73.8,0.5,-1.09,-0.72,1277.5,-2219476100.0,1426252650.0,701788.0,0.5,6.29,-85957.0,1.0,300.0,0.636,2137.0,42.75,824831050.0,22.61,-0.46,-2.02,72.5,0.6,-0.42,180168.0,141467571.0,-2.48
20230615,1.59,0.17,25.51,0.1,1.49,73.4,-0.4,3.05,-0.4,1275.9,-933744650.0,2691200450.0,721029.0,0.51,19.07,19241.0,1.0,750.0,1.566,2629.0,42.71875,-1724168000.0,22.64,0.12,1.47,72.1,-0.4,0.1,180344.0,141467571.0,1.59
20230616,-0.73,-0.08,25.49,-0.11,-0.62,73.6,0.2,0.52,0.66,1280.1,1781736450.0,-1700998750.0,761437.0,0.54,25.37,40408.0,1.0,200.0,0.421,2374.0,42.6875,-111033650.0,22.62,-0.06,-0.67,72.2,0.1,-0.11,180150.0,141467571.0,-0.73
20230619,-1.16,-3.45,24.89,-2.35,1.19,73.3,-0.3,-0.52,-0.62,1273.5,935663300.0,-569593850.0,723798.0,0.51,17.03,-37639.0,1.0,150.0,0.319,2528.0,42.71875,-352381000.0,22.03,-2.63,1.47,71.8,-0.4,-2.35,175910.0,141467571.0,-1.16
20230620,-1.06,1.13,25.08,0.77,-1.83,73.8,0.5,0.61,-0.18,1280.7,1301000900.0,-1253325450.0,716233.0,0.51,7.16,-7565.0,1.0,250.0,0.538,1250.0,42.75,89291150.0,22.22,0.86,-1.92,72.4,0.6,0.77,177257.0,141467571.0,-1.06
20230621,-0.65,-0.86,24.91,-0.65,0.0,73.8,0.0,-1.38,-0.86,1282.2,337187400.0,-1239385400.0,663888.0,0.47,7.04,-52345.0,1.0,-50.0,-0.108,1023.0,42.75,907788900.0,22.08,-0.65,0.0,72.4,0.0,-0.65,176106.0,141467571.0,-0.65
20230622,-0.54,-0.96,24.76,-0.63,0.09,73.7,-0.0,-0.61,0.43,1291.5,1094260350.0,-897965800.0,646707.0,0.46,8.34,-17181.0,1.0,-150.0,-0.326,991.0,42.75,-192755200.0,21.91,-0.74,0.2,72.3,-0.1,-0.63,174999.0,141467571.0,-0.54
20230623,-1.52,-0.35,24.69,-0.27,-1.25,74.1,0.3,-0.12,-0.91,1291.4,2092207650.0,-3553572600.0,638069.0,0.45,4.66,-8638.0,1.0,0.0,0.0,1964.0,42.78125,1438795850.0,21.86,-0.26,-1.26,72.7,0.4,-0.27,174530.0,141467571.0,-1.52
20230626,-0.77,-0.09,24.67,-0.07,-0.7,74.3,0.2,1.44,0.47,1302.2,2566454950.0,499640450.0,616316.0,0.44,10.47,-21753.0,1.0,-50.0,-0.111,529.0,42.8125,-3035721800.0,21.84,-0.07,-0.7,72.8,0.1,-0.07,174410.0,141467571.0,-0.77
20230627,0.0,-0.44,24.6,-0.31,0.31,74.2,-0.1,-0.3,-0.03,1303.8,2031935800.0,-1449138400.0,552989.0,0.39,10.51,-63327.0,1.0,-100.0,-0.223,1689.0,42.875,-549937400.0,21.77,-0.32,0.32,72.8,0.0,-0.31,173875.0,141467571.0,0.0
20230628,-0.22,1.15,24.78,0.74,-0.96,74.4,0.2,0.81,-0.67,1303.1,1410737450.0,-846872700.0,537383.0,0.38,19.93,-15606.0,1.0,0.0,0.0,1397.0,42.71875,-558249450.0,21.96,0.86,-1.08,73.1,0.3,0.74,175158.0,141467571.0,-0.22
20230629,-1.23,1.66,25.05,1.1,-2.33,75.0,0.6,0.94,-0.55,1304.3,7298907450.0,-2349918450.0,507183.0,0.36,19.37,-30200.0,1.0,250.0,0.565,11517.0,42.90625,-4928618350.0,22.23,1.24,-2.47,73.7,0.6,1.1,177083.0,141467571.0,-1.23
20230630,0.0,-0.86,24.91,-0.57,0.57,74.9,-0.1,-0.33,0.56,1312.8,2800598700.0,-2125340250.0,429597.0,0.3,9.93,-77586.0,1.0,50.0,0.113,1724.0,43.03125,-680891650.0,22.09,-0.65,0.65,73.5,-0.2,-0.57,176078.0,141467571.0,0.0
20230703,3.84,2.08,25.32,1.43,2.41,74.3,-0.5,1.28,1.49,1319.4,1313802050.0,1710493900.0,361589.0,0.26,12.46,-68008.0,1.0,50.0,0.109,3347.0,43.0625,-3115186350.0,22.44,1.6,2.24,73.0,-0.5,1.67,179016.0,141467571.0,3.84
20230704,-0.65,0.26,25.35,0.08,-0.73,74.5,0.2,-0.22,-0.35,1310.0,1876121150.0,-1344742150.0,366767.0,0.26,15.26,5178.0,1.0,100.0,0.219,1144.0,43.09375,-286249750.0,22.48,0.19,-0.84,73.2,0.2,0.08,179165.0,141467571.0,-0.65
20230705,1.2,-1.02,25.16,-0.72,1.92,74.0,-0.5,-0.76,-0.55,1301.7,2677265050.0,-910400250.0,377362.0,0.27,11.36,10595.0,1.0,-100.0,-0.216,1100.0,42.9375,-1668417200.0,22.3,-0.79,1.99,72.6,-0.6,-0.72,177867.0,141467571.0,1.2
20230706,-2.16,-2.49,24.72,-1.76,-0.4,74.1,0.1,-2.91,-0.88,1300.8,1110431450.0,-953029950.0,398629.0,0.28,12.77,21267.0,1.0,50.0,0.111,1756.0,43.0,-20023900.0,21.87,-1.92,-0.24,72.7,0.1,-1.76,174745.0,141467571.0,-2.16
20230707,-2.1,-1.76,24.42,-1.23,-0.87,74.4,0.2,-1.46,-1.16,1303.8,1728421750.0,-1420881650.0,418224.0,0.3,20.69,19595.0,1.0,-150.0,-0.339,1081.0,43.0,-303593400.0,21.58,-1.34,-0.76,72.9,0.2,-1.23,172600.0,141467571.0,-2.1
20230710,-0.34,-1.34,24.2,-0.88,0.54,74.2,-0.1,-0.35,-0.24,1307.3,1727633100.0,-810382300.0,430404.0,0.3,4.22,12180.0,1.0,150.0,0.34,729.0,43.03125,-916181800.0,21.36,-1.01,0.67,72.7,-0.2,-0.88,171085.0,141467571.0,-0.34
20230711,3.4,2.81,24.67,1.93,1.47,73.8,-0.4,1.57,1.66,1303.8,723448900.0,647907050.0,446122.0,0.32,10.77,15718.0,1.0,0.0,0.0,321.0,43.0625,-1563034400.0,21.82,2.12,1.28,72.4,-0.3,1.93,174391.0,141467571.0,3.4
20230712,0.55,1.76,24.97,1.2,-0.65,74.0,0.2,1.81,0.48,1295.0,1597233000.0,-620091700.0,484548.0,0.34,22.71,38426.0,1.0,0.0,0.0,209.0,43.21875,-1022667450.0,22.11,1.34,-0.79,72.6,0.2,1.2,176492.0,141467571.0,0.55
20230713,0.87,-1.13,24.8,-0.69,1.56,73.6,-0.4,1.27,0.64,1291.4,2381820650.0,8990950.0,493271.0,0.35,16.96,8723.0,1.0,0.0,0.0,3337.0,43.25,-2267270450.0,21.92,-0.86,1.73,72.1,-0.5,-0.69,175279.0,141467571.0,0.87
20230714,1.73,3.42,25.43,2.57,-0.84,73.8,0.2,1.65,1.43,1276.2,3835468200.0,-1742281750.0,473350.0,0.33,15.48,-19921.0,1.0,0.0,0.0,1114.0,43.3125,-2195244600.0,22.49,2.6,-0.87,72.4,0.3,2.57,179792.0,141467571.0,1.73
20230717,-1.28,-0.68,25.36,-0.28,-1.0,74.1,0.3,0.11,-0.35,1265.8,2157322150.0,-1523129250.0,457039.0,0.32,33.49,-16311.0,1.0,50.0,0.108,734.0,43.28125,-574312800.0,22.37,-0.51,-0.77,72.6,0.2,-0.28,179287.0,141467571.0,-1.28
20230718,-0.43,0.51,25.44,0.31,-0.74,74.3,0.2,0.07,-0.43,1266.1,-39829850.0,-120100900.0,462448.0,0.33,14.08,5409.0,1.0,-50.0,-0.108,626.0,43.3125,215002350.0,22.46,0.39,-0.82,72.8,0.2,0.31,179850.0,141467571.0,-0.43
20230719,0.43,-0.25,25.42,-0.08,0.51,74.2,-0.1,-1.11,0.02,1261.6,2285054600.0,886093800.0,446330.0,0.32,14.88,-16118.0,1.0,50.0,0.108,465.0,43.3125,-2862156250.0,22.42,-0.2,0.63,72.6,-0.2,-0.08,179711.0,141467571.0,0.43
20230720,0.54,-0.51,25.3,-0.5,1.04,73.9,-0.3,0.64,-0.31,1265.4,983077400.0,-668349250.0,445174.0,0.31,14.71,-1156.0,1.0,50.0,0.107,705.0,43.375,-416687300.0,22.33,-0.39,0.93,72.4,-0.2,-0.5,178818.0,141467571.0,0.54
20230721,-0.43,-1.54,25.01,-1.12,0.69,73.7,-0.2,-1.32,0.37,1265.8,1139064900.0,67167400.0,436335.0,0.31,16.9,-8839.0,1.0,-50.0,-0.108,580.0,43.375,-1144101600.0,22.07,-1.18,0.75,72.2,-0.2,-1.12,176813.0,141467571.0,-0.43
20230724,-5.48,-0.96,24.83,-0.74,-4.74,75.0,1.3,-1.33,0.72,1281.7,2652681000.0,-3623044000.0,451903.0,0.32,17.08,15568.0,1.0,0.0,0.0,730.0,43.40625,1266786950.0,21.9,-0.74,-4.74,73.5,1.3,-0.74,175505.0,141467571.0,-5.48
20230725,-0.91,-0.53,24.71,-0.47,-0.44,75.1,0.1,1.02,0.3,1283.8,2386073050.0,-1749738800.0,397373.0,0.28,6.25,-54530.0,1.0,-50.0,-0.115,2047.0,43.46875,-616444300.0,21.81,-0.42,-0.49,73.6,0.1,-0.47,174679.0,141467571.0,-0.91
20230726,-1.72,-0.35,24.61,-0.41,-1.31,75.4,0.3,-2.15,-1.67,1280.7,4036693400.0,-1030003000.0,367585.0,0.26,7.64,-29788.0,1.0,-200.0,-0.467,1734.0,43.5,-2970742800.0,21.75,-0.28,-1.44,74.0,0.4,-0.41,173963.0,141467571.0,-1.72
20230727,6.78,9.73,26.22,6.53,0.25,75.3,-0.1,4.52,0.44,1278.7,1068100400.0,3958180400.0,376235.0,0.27,10.26,8650.0,1.0,-100.0,-0.219,2374.0,43.53125,-5124437200.0,23.36,7.4,-0.62,74.2,0.2,6.53,185324.0,141467571.0,6.78
20230728,-0.66,3.23,26.83,2.32,-2.98,76.1,0.7,1.54,0.17,1273.4,3743413850.0,-2956204400.0,423926.0,0.3,21.97,47691.0,1.0,150.0,0.33,1430.0,43.5625,-611533450.0,23.94,2.51,-3.17,75.0,0.8,2.32,189623.0,141467571.0,-0.66
20230731,-2.2,-3.59,26.16,-2.47,0.27,76.0,-0.1,-0.11,0.93,1280.0,161083300.0,-1520078400.0,375388.0,0.27,19.98,-48538.0,1.0,150.0,0.338,571.0,43.625,1426069600.0,23.27,-2.8,0.6,74.8,-0.2,-2.47,184939.0,141467571.0,-2.2
20230801,2.25,1.38,26.43,1.03,1.22,75.7,-0.3,0.26,1.31,1273.8,860078400.0,1135733100.0,378895.0,0.27,13.58,3507.0,1.0,-200.0,-0.441,2348.0,43.625,-2006606900.0,23.52,1.07,1.18,74.5,-0.3,1.03,186845.0,141467571.0,2.25
20230802,-1.1,-4.48,25.6,-3.16,2.06,75.2,-0.5,-3.13,-1.9,1280.7,3937016800.0,-2983113050.0,379460.0,0.27,9.36,565.0,1.0,-200.0,-0.445,6686.0,43.625,-952486700.0,22.7,-3.48,2.38,73.9,-0.6,-3.16,180949.0,141467571.0,-1.1
20230803,0.11,0.42,25.67,0.28,-0.17,75.2,0.0,1.11,-0.42,1293.0,2091572200.0,-1783568300.0,371203.0,0.26,22.22,-8257.0,1.0,-250.0,-0.556,2234.0,43.71875,-311934200.0,22.77,0.31,-0.2,73.9,0.0,0.28,181464.0,141467571.0,0.11
20230804,1.56,0.08,25.68,0.02,1.54,74.8,-0.4,0.14,-0.1,1298.8,3098273850.0,-695103850.0,335274.0,0.24,28.69,-35929.0,1.0,150.0,0.329,1212.0,43.75,-2385478550.0,22.79,0.07,1.49,73.5,-0.4,0.02,181502.0,141467571.0,1.56
