date,skhynix_shares,skhynix_price,skhynix_value,skhynix_conf,dreamus_shares,dreamus_price,dreamus_value,dreamus_conf,incross_shares,incross_price,incross_value,incross_conf,nanoentek_shares,nanoentek_price,nanoentek_value,nanoentek_conf,krafton_shares,krafton_price,krafton_value,krafton_conf,nexus_shares,nexus_price,nexus_value,nexus_conf,ionq_shares,ionq_price_usd,usdkrw,ionq_value,ionq_conf,total_listed_value,total_listed_value_trillion
20220413,146100000,113000.0,16509300000000.0,confirmed,29246387,23650.0,691677052550.0,confirmed,4631251,23336.0,108074873336.0,confirmed,7600649,6760.0,51380387240.0,confirmed,0,267500.0,0.0,none,0,4535.0,0.0,none,0,10.989999771118164,1223.1199951171875,0.0,none,17360432313126.0,17.3604
20220414,146100000,110000.0,16071000000000.0,confirmed,29246387,23650.0,691677052550.0,confirmed,4631251,23241.0,107634904491.0,confirmed,7600649,6840.0,51988439160.0,confirmed,0,266500.0,0.0,none,0,4540.0,0.0,none,0,11.369999885559082,1230.0999755859375,0.0,none,16922300396201.0,16.9223
20220415,146100000,108000.0,15778800000000.0,confirmed,29246387,23800.0,696064010600.0,confirmed,4631251,23367.0,108218442117.0,confirmed,7600649,6680.0,50772335320.0,confirmed,0,264500.0,0.0,none,0,4475.0,0.0,none,0,10.65999984741211,1230.0999755859375,0.0,none,16633854788037.0,16.6339
20220418,146100000,109000.0,15924900000000.0,confirmed,29246387,23725.0,693870531575.0,confirmed,4631251,23367.0,108218442117.0,confirmed,7600649,6710.0,51000354790.0,confirmed,0,261000.0,0.0,none,0,4300.0,0.0,none,0,10.65999984741211,1235.3499755859375,0.0,none,16777989328482.0,16.778
20220419,146100000,112500.0,16436250000000.0,confirmed,29246387,23675.0,692408212225.0,confirmed,4631251,23493.0,108801979743.0,confirmed,7600649,6700.0,50924348300.0,confirmed,0,261500.0,0.0,none,0,4400.0,0.0,none,0,10.600000381469727,1239.5999755859375,0.0,none,17288384540268.0,17.2884
20220420,146100000,112500.0,16436250000000.0,confirmed,29246387,23600.0,690214733200.0,confirmed,4631251,23775.0,110107992525.0,confirmed,7600649,6790.0,51608406710.0,confirmed,0,258000.0,0.0,none,0,4390.0,0.0,none,0,10.920000076293945,1234.0899658203125,0.0,none,17288181132435.0,17.2882
20220421,146100000,113000.0,16509300000000.0,confirmed,29246387,23475.0,686558934825.0,confirmed,4631251,24027.0,111275067777.0,confirmed,7600649,6810.0,51760419690.0,confirmed,0,258000.0,0.0,none,0,4325.0,0.0,none,0,9.800000190734863,1242.489990234375,0.0,none,17358894422292.0,17.3589
20220422,146100000,110500.0,16144050000000.0,confirmed,29246387,24075.0,704106767025.0,confirmed,4631251,23870.0,110547961370.0,confirmed,7600649,6690.0,50848341810.0,confirmed,0,250000.0,0.0,none,0,4220.0,0.0,none,0,9.5,1242.489990234375,0.0,none,17009553070205.0,17.0096
20220425,146100000,108000.0,15778800000000.0,confirmed,29246387,23950.0,700450968650.0,confirmed,4631251,23304.0,107926673304.0,confirmed,7600649,6480.0,49252205520.0,confirmed,0,242500.0,0.0,none,0,4080.0,0.0,none,0,9.180000305175781,1249.2099609375,0.0,none,16636429847474.0,16.6364
20220426,146100000,111000.0,16217100000000.0,confirmed,29246387,23500.0,687290094500.0,confirmed,4631251,23901.0,110691530151.0,confirmed,7600649,6490.0,49328212010.0,confirmed,0,248500.0,0.0,none,0,4420.0,0.0,none,0,9.140000343322754,1260.7099609375,0.0,none,17064409836661.0,17.0644
20220427,146100000,108500.0,15851850000000.0,confirmed,29246387,23050.0,674129220350.0,confirmed,4631251,23556.0,109093748556.0,confirmed,7600649,6310.0,47960095190.0,confirmed,0,238500.0,0.0,none,0,4615.0,0.0,none,0,8.100000381469727,1266.280029296875,0.0,none,16683033064096.0,16.683
20220428,146100000,109500.0,15997950000000.0,confirmed,29246387,22525.0,658774867175.0,confirmed,4631251,23870.0,110547961370.0,confirmed,7600649,6260.0,47580062740.0,confirmed,0,240500.0,0.0,none,0,4675.0,0.0,none,0,8.199999809265137,1272.2900390625,0.0,none,16814852891285.0,16.8149
20220429,146100000,112500.0,16436250000000.0,confirmed,29246387,22500.0,658043707500.0,confirmed,4631251,24247.0,112293942997.0,confirmed,7600649,6290.0,47808082210.0,confirmed,0,252000.0,0.0,none,0,4290.0,0.0,none,0,8.3100004196167,1272.2900390625,0.0,none,17254395732707.0,17.2544
20220502,146100000,110500.0,16144050000000.0,confirmed,29246387,22150.0,647807472050.0,confirmed,4631251,24058.0,111418636558.0,confirmed,7600649,6320.0,48036101680.0,confirmed,0,251500.0,0.0,none,0,4210.0,0.0,none,0,7.869999885559082,1266.75,0.0,none,16951312210288.0,16.9513
20220503,146100000,110000.0,16071000000000.0,confirmed,29246387,22675.0,663161825225.0,confirmed,4631251,23964.0,110983298964.0,confirmed,7600649,6340.0,48188114660.0,confirmed,0,256500.0,0.0,none,0,4190.0,0.0,none,0,7.860000133514404,1261.06005859375,0.0,none,16893333238849.0,16.8933
20220504,146100000,109500.0,15997950000000.0,confirmed,29246387,23000.0,672666901000.0,confirmed,4631251,23744.0,109964423744.0,confirmed,7600649,6350.0,48264121150.0,confirmed,0,258000.0,0.0,none,0,4150.0,0.0,none,0,7.150000095367432,1251.5,0.0,none,16828845445894.0,16.8288
20220506,146100000,107500.0,15705750000000.0,confirmed,29246387,22700.0,663892984900.0,confirmed,4631251,23650.0,109529086150.0,confirmed,7600649,6230.0,47352043270.0,confirmed,0,256500.0,0.0,none,0,3970.0,0.0,none,0,6.230000019073486,1268.699951171875,0.0,none,16526524114320.0,16.5265
20220509,146100000,107500.0,15705750000000.0,confirmed,29246387,21975.0,642689354325.0,confirmed,4631251,22676.0,105018247676.0,confirmed,7600649,6090.0,46287952410.0,confirmed,0,251500.0,0.0,none,0,3695.0,0.0,none,0,5.920000076293945,1274.8599853515625,0.0,none,16499745554411.0,16.4997
20220510,146100000,110000.0,16071000000000.0,confirmed,29246387,22350.0,653656749450.0,confirmed,4631251,21797.0,100947378047.0,confirmed,7600649,5910.0,44919835590.0,confirmed,0,245000.0,0.0,none,0,3580.0,0.0,none,0,5.079999923706055,1276.550048828125,0.0,none,16870523963087.0,16.8705
20220511,146100000,110500.0,16144050000000.0,confirmed,29246387,22275.0,651463270425.0,confirmed,4631251,21985.0,101818053235.0,confirmed,7600649,6020.0,45755906980.0,confirmed,0,257000.0,0.0,none,0,3580.0,0.0,none,0,4.880000114440918,1278.1500244140625,0.0,none,16943087230640.0,16.9431
20220512,146100000,109000.0,15924900000000.0,confirmed,29246387,21450.0,627335001150.0,confirmed,4631251,21357.0,98909627607.0,confirmed,7600649,5760.0,43779738240.0,confirmed,0,252000.0,0.0,none,0,3350.0,0.0,none,0,4.340000152587891,1290.75,0.0,none,16694924366997.0,16.6949
20220513,146100000,112500.0,16436250000000.0,confirmed,29246387,21325.0,623679202775.0,confirmed,4631251,21514.0,99636734014.0,confirmed,7600649,5860.0,44539803140.0,confirmed,0,253500.0,0.0,none,0,3395.0,0.0,none,0,4.760000228881836,1290.75,0.0,none,17204105739929.0,17.2041
20220516,146100000,110500.0,16144050000000.0,confirmed,29246387,21200.0,620023404400.0,confirmed,4631251,21640.0,100220271640.0,confirmed,7600649,5970.0,45375874530.0,confirmed,0,241000.0,0.0,none,0,3400.0,0.0,none,0,5.199999809265137,1279.8499755859375,0.0,none,16909669550570.0,16.9097
20220517,146100000,112500.0,16436250000000.0,confirmed,29246387,21225.0,620754564075.0,confirmed,4631251,21074.0,97598983574.0,confirmed,7600649,6060.0,46059932940.0,confirmed,0,240000.0,0.0,none,0,3475.0,0.0,none,0,4.860000133514404,1266.6600341796875,0.0,none,17200663480589.0,17.2007
20220518,146100000,113500.0,16582350000000.0,confirmed,29246387,21300.0,622948043100.0,confirmed,4631251,20792.0,96292970792.0,confirmed,7600649,6050.0,45983926450.0,confirmed,0,247500.0,0.0,none,0,3475.0,0.0,none,0,5.710000038146973,1275.5799560546875,0.0,none,17347574940342.0,17.3476
20220519,146100000,111000.0,16217100000000.0,confirmed,29246387,21100.0,617098765700.0,confirmed,4631251,20760.0,96144770760.0,confirmed,7600649,5910.0,44919835590.0,confirmed,0,237000.0,0.0,none,0,3465.0,0.0,none,0,5.449999809265137,1263.550048828125,0.0,none,16975263372050.0,16.9753
20220520,146100000,112500.0,16436250000000.0,confirmed,29246387,21175.0,619292244725.0,confirmed,4631251,20949.0,97020077199.0,confirmed,7600649,5920.0,44995842080.0,confirmed,0,256000.0,0.0,none,0,3460.0,0.0,none,0,5.829999923706055,1263.550048828125,0.0,none,17197558164004.0,17.1976
20220523,146100000,113000.0,16509300000000.0,confirmed,29246387,21150.0,618561085050.0,confirmed,4631251,21326.0,98766058826.0,confirmed,7600649,6030.0,45831913470.0,confirmed,0,256500.0,0.0,none,0,3480.0,0.0,none,0,5.630000114440918,1258.8199462890625,0.0,none,17272459057346.0,17.2725
20220524,146100000,108500.0,15851850000000.0,confirmed,29246387,20900.0,611249488300.0,confirmed,4631251,20540.0,95125895540.0,confirmed,7600649,5950.0,45223861550.0,confirmed,0,247500.0,0.0,none,0,3490.0,0.0,none,0,5.760000228881836,1260.989990234375,0.0,none,16603449245390.0,16.6034
20220525,146100000,108000.0,15778800000000.0,confirmed,29246387,20850.0,609787168950.0,confirmed,4631251,20415.0,94546989165.0,confirmed,7600649,5950.0,45223861550.0,confirmed,0,257000.0,0.0,none,0,3635.0,0.0,none,0,5.389999866485596,1266.5999755859375,0.0,none,16528358019665.0,16.5284
20220526,146100000,103000.0,15048300000000.0,confirmed,29246387,20825.0,609056009275.0,confirmed,4631251,20226.0,93671682726.0,confirmed,7600649,5940.0,45147855060.0,confirmed,0,255000.0,0.0,none,0,3910.0,0.0,none,0,5.71999979019165,1258.8900146484375,0.0,none,15796175547061.0,15.7962
20220527,146100000,106000.0,15486600000000.0,confirmed,29246387,20975.0,613442967325.0,confirmed,4631251,19944.0,92365669944.0,confirmed,7600649,5950.0,45223861550.0,confirmed,0,249000.0,0.0,none,0,3720.0,0.0,none,0,5.760000228881836,1258.8900146484375,0.0,none,16237632498819.0,16.2376
20220530,146100000,107000.0,15632700000000.0,confirmed,29246387,21075.0,616367606025.0,confirmed,4631251,20540.0,95125895540.0,confirmed,7600649,6050.0,45983926450.0,confirmed,0,259000.0,0.0,none,0,3775.0,0.0,none,0,5.929999828338623,1236.1700439453125,0.0,none,16390177428015.0,16.3902
20220531,146100000,108000.0,15778800000000.0,confirmed,29246387,21250.0,621485723750.0,confirmed,4631251,20823.0,96436539573.0,confirmed,7600649,6060.0,46059932940.0,confirmed,0,259500.0,0.0,none,0,3715.0,0.0,none,0,5.929999828338623,1241.739990234375,0.0,none,16542782196263.0,16.5428
20220602,146100000,107000.0,15632700000000.0,confirmed,29246387,21050.0,615636446350.0,confirmed,4631251,20666.0,95709433166.0,confirmed,7600649,6250.0,47504056250.0,confirmed,0,250000.0,0.0,none,0,3670.0,0.0,none,0,5.289999961853027,1240.8399658203125,0.0,none,16391549935766.0,16.3915
20220603,146100000,107000.0,15632700000000.0,confirmed,29246387,21275.0,622216883425.0,confirmed,4631251,20697.0,95853001947.0,confirmed,7600649,6250.0,47504056250.0,confirmed,0,253000.0,0.0,none,0,3695.0,0.0,none,0,5.800000190734863,1240.8399658203125,0.0,none,16398273941622.0,16.3983
20220607,146100000,104000.0,15194400000000.0,confirmed,29246387,20900.0,611249488300.0,confirmed,4631251,22174.0,102693359674.0,confirmed,7600649,6070.0,46135939430.0,confirmed,0,268500.0,0.0,none,0,3520.0,0.0,none,0,5.639999866485596,1254.5799560546875,0.0,none,15954478787404.0,15.9545
20220608,146100000,106000.0,15486600000000.0,confirmed,29246387,20825.0,609056009275.0,confirmed,4631251,22393.0,103707603643.0,confirmed,7600649,6070.0,46135939430.0,confirmed,0,271500.0,0.0,none,0,3565.0,0.0,none,0,5.519999980926514,1256.739990234375,0.0,none,16245499552348.0,16.2455
20220609,146100000,105500.0,15413550000000.0,confirmed,29246387,20675.0,604669051225.0,confirmed,4631251,22017.0,101966253267.0,confirmed,7600649,6070.0,46135939430.0,confirmed,0,276500.0,0.0,none,0,3540.0,0.0,none,0,5.840000152587891,1264.02001953125,0.0,none,16166321243922.0,16.1663
20220610,146100000,103500.0,15121350000000.0,confirmed,29246387,20050.0,586390059350.0,confirmed,4631251,22927.0,106180691677.0,confirmed,7600649,5980.0,45451881020.0,confirmed,0,274000.0,0.0,none,0,3530.0,0.0,none,0,5.320000171661377,1264.02001953125,0.0,none,15859372632047.0,15.8594
20220613,146100000,99000.0,14463900000000.0,confirmed,29246387,19000.0,555681353000.0,confirmed,4631251,22205.0,102836928455.0,confirmed,7600649,5550.0,42183601950.0,confirmed,0,260000.0,0.0,none,0,3350.0,0.0,none,0,4.909999847412109,1291.800048828125,0.0,none,15164601883405.0,15.1646
20220614,146100000,99100.0,14478510000000.0,confirmed,29246387,18550.0,542520478850.0,confirmed,4631251,21891.0,101382715641.0,confirmed,7600649,5360.0,40739478640.0,confirmed,0,261000.0,0.0,none,0,3225.0,0.0,none,0,4.519999980926514,1289.47998046875,0.0,none,15163152673131.0,15.1632
20220615,146100000,97900.0,14303190000000.0,confirmed,29246387,17500.0,511811772500.0,confirmed,4631251,21420.0,99201396420.0,confirmed,7600649,5140.0,39067335860.0,confirmed,0,259500.0,0.0,none,0,3020.0,0.0,none,0,4.610000133514404,1278.1600341796875,0.0,none,14953270504780.0,14.9533
20220616,146100000,97400.0,14230140000000.0,confirmed,29246387,17825.0,521316848275.0,confirmed,4631251,21451.0,99344965201.0,confirmed,7600649,5070.0,38535290430.0,confirmed,0,252000.0,0.0,none,0,3015.0,0.0,none,0,5.0,1288.1800537109375,0.0,none,14889337103906.0,14.8893
20220617,146100000,96400.0,14084040000000.0,confirmed,29246387,18000.0,526434966000.0,confirmed,4631251,20886.0,96728308386.0,confirmed,7600649,5080.0,38611296920.0,confirmed,0,262500.0,0.0,none,0,2965.0,0.0,none,0,4.760000228881836,1288.1800537109375,0.0,none,14745814571306.0,14.7458
20220620,146100000,94500.0,13806450000000.0,confirmed,29246387,16775.0,490608141925.0,confirmed,4631251,21200.0,98182521200.0,confirmed,7600649,4750.0,36103082750.0,confirmed,0,259000.0,0.0,none,0,2855.0,0.0,none,0,5.039999961853027,1292.3800048828125,0.0,none,14431343745875.0,14.4313
20220621,146100000,95200.0,13908720000000.0,confirmed,29246387,17050.0,498650898350.0,confirmed,4631251,21300.0,98645646300.0,confirmed,7600649,4870.0,37015160630.0,confirmed,0,268500.0,0.0,none,0,2890.0,0.0,none,0,5.039999961853027,1291.5999755859375,0.0,none,14543031705280.0,14.543
20220622,146100000,92200.0,13470420000000.0,confirmed,29246387,16200.0,473791469400.0,confirmed,4631251,19000.0,87993769000.0,confirmed,7600649,4670.0,35495030830.0,confirmed,0,259500.0,0.0,none,0,2725.0,0.0,none,0,5.139999866485596,1297.6800537109375,0.0,none,14067700269230.0,14.0677
20220623,146100000,90200.0,13178220000000.0,confirmed,29246387,15200.0,444545082400.0,confirmed,4631251,17300.0,80120642300.0,confirmed,7600649,4360.0,33138829640.0,confirmed,0,264500.0,0.0,none,0,2560.0,0.0,none,0,4.989999771118164,1299.81005859375,0.0,none,13736024554340.0,13.736
20220624,146100000,91600.0,13382760000000.0,confirmed,29246387,15800.0,462092914600.0,confirmed,4631251,17600.0,81510017600.0,confirmed,7600649,4610.0,35038991890.0,confirmed,0,273500.0,0.0,none,0,2600.0,0.0,none,0,5.119999885559082,1299.81005859375,0.0,none,13961401924090.0,13.9614
20220627,146100000,95000.0,13879500000000.0,confirmed,29246387,16250.0,475253788750.0,confirmed,4631251,18000.0,83362518000.0,confirmed,7600649,4790.0,36407108710.0,confirmed,0,266000.0,0.0,none,0,2715.0,0.0,none,0,5.110000133514404,1286.199951171875,0.0,none,14474523415460.0,14.4745
20220628,146100000,95300.0,13923330000000.0,confirmed,29246387,16125.0,471597990375.0,confirmed,4631251,17750.0,82204705250.0,confirmed,7600649,4845.0,36825144405.0,confirmed,0,260000.0,0.0,none,0,2675.0,0.0,none,0,4.829999923706055,1292.030029296875,0.0,none,14513957840030.0,14.514
20220629,146100000,94000.0,13733400000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,19050.0,88225331550.0,confirmed,7600649,4890.0,37167173610.0,confirmed,0,238000.0,0.0,none,0,2660.0,0.0,none,0,4.690000057220459,1301.72998046875,0.0,none,14327465856835.0,14.3275
20220630,146100000,91000.0,13295100000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,19000.0,87993769000.0,confirmed,7600649,4760.0,36179089240.0,confirmed,0,219000.0,0.0,none,0,2570.0,0.0,none,0,4.460000038146973,1287.7099609375,0.0,none,13887946209915.0,13.8879
20220701,146100000,87500.0,12783750000000.0,confirmed,29246387,15800.0,462092914600.0,confirmed,4631251,18250.0,84520330750.0,confirmed,7600649,4615.0,35076995135.0,confirmed,0,215500.0,0.0,none,0,2570.0,0.0,none,0,4.380000114440918,1287.7099609375,0.0,none,13365440240485.0,13.3654
20220704,146100000,89100.0,13017510000000.0,confirmed,29246387,15425.0,451125519475.0,confirmed,4631251,18050.0,83594080550.0,confirmed,7600649,4780.0,36331102220.0,confirmed,0,222500.0,0.0,none,0,2480.0,0.0,none,0,4.389999866485596,1295.6800537109375,0.0,none,13588560702245.0,13.5886
20220705,146100000,92500.0,13514250000000.0,confirmed,29246387,15900.0,465017553300.0,confirmed,4631251,17750.0,82204705250.0,confirmed,7600649,5180.0,39371361820.0,confirmed,0,226000.0,0.0,none,0,2560.0,0.0,none,0,4.389999866485596,1308.6600341796875,0.0,none,14100843620370.0,14.1008
20220706,146100000,92100.0,13455810000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,17900.0,82899392900.0,confirmed,7600649,5220.0,39675387780.0,confirmed,0,234000.0,0.0,none,0,2635.0,0.0,none,0,4.550000190734863,1304.8499755859375,0.0,none,14047058132355.0,14.0471
20220707,146100000,93900.0,13718790000000.0,confirmed,29246387,16250.0,475253788750.0,confirmed,4631251,17400.0,80583767400.0,confirmed,7600649,5420.0,41195517580.0,confirmed,0,240500.0,0.0,none,0,2685.0,0.0,none,0,4.610000133514404,1297.6500244140625,0.0,none,14315823073730.0,14.3158
20220708,146100000,94800.0,13850280000000.0,confirmed,29246387,16500.0,482565385500.0,confirmed,4631251,17700.0,81973142700.0,confirmed,7600649,5440.0,41347530560.0,confirmed,0,237000.0,0.0,none,0,2700.0,0.0,none,0,5.050000190734863,1297.6500244140625,0.0,none,14456166058760.0,14.4562
20220711,146100000,93700.0,13689570000000.0,confirmed,29246387,16475.0,481834225825.0,confirmed,4631251,17100.0,79194392100.0,confirmed,7600649,5450.0,41423537050.0,confirmed,0,239500.0,0.0,none,0,2735.0,0.0,none,0,5.070000171661377,1310.8599853515625,0.0,none,14292022154975.0,14.292
20220712,146100000,93300.0,13631130000000.0,confirmed,29246387,15975.0,467211032325.0,confirmed,4631251,17050.0,78962829550.0,confirmed,7600649,6090.0,46287952410.0,confirmed,0,237000.0,0.0,none,0,3085.0,0.0,none,0,4.610000133514404,1305.8299560546875,0.0,none,14223591814285.0,14.2236
20220713,146100000,94000.0,13733400000000.0,confirmed,29246387,16075.0,470135671025.0,confirmed,4631251,16300.0,75489391300.0,confirmed,7600649,6130.0,46591978370.0,confirmed,0,242500.0,0.0,none,0,3110.0,0.0,none,0,4.46999979019165,1304.8499755859375,0.0,none,14325617040695.0,14.3256
20220714,146100000,94000.0,13733400000000.0,confirmed,29246387,16150.0,472329150050.0,confirmed,4631251,16000.0,74100016000.0,confirmed,7600649,6230.0,47352043270.0,confirmed,0,245000.0,0.0,none,0,3065.0,0.0,none,0,4.429999828338623,1316.1800537109375,0.0,none,14327181209320.0,14.3272
20220715,146100000,98700.0,14420070000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,15500.0,71784390500.0,confirmed,7600649,6390.0,48568147110.0,confirmed,0,235500.0,0.0,none,0,2880.0,0.0,none,0,4.389999866485596,1316.1800537109375,0.0,none,15009095889285.0,15.0091
20220718,146100000,101000.0,14756100000000.0,confirmed,29246387,16200.0,473791469400.0,confirmed,4631251,15650.0,72479078150.0,confirmed,7600649,6240.0,47428049760.0,confirmed,0,238500.0,0.0,none,0,2985.0,0.0,none,0,4.53000020980835,1318.9100341796875,0.0,none,15349798597310.0,15.3498
