date,hynix_value,other_listed_value_mtm,listed_value_mtm,unlisted_value,netcash_value,unlisted_src_q,netcash_src_q,nav_basis,other_listed_value_frozen,nav_mtm,nav_company,skq_close,skq_shares,skq_shares_basis,skq_market_cap,nav_per_share_mtm,nav_discount_pct_mtm,nav_per_share_company,nav_discount_pct_company,nav_mtm_trillion,nav_company_trillion
20250811,39008700000000.0,525870202908.0,39534570202908.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45090670202908.0,45026788314440.0,142000.0,132540858,"2025-04-01 소각 1,007,198주",18820801836000.0,340202.0,58.26,339720.0,58.2,45.0907,45.0268
20250812,39300900000000.0,524890639076.0,39825790639076.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45381890639076.0,45318988314440.0,141500.0,132540858,"2025-04-01 소각 1,007,198주",18754531407000.0,342399.0,58.67,341925.0,58.62,45.3819,45.319
20250813,40615800000000.0,509100442203.0,41124900442203.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,46681000442203.0,46633888314440.0,144600.0,132540858,"2025-04-01 소각 1,007,198주",19165408066800.0,352201.0,58.94,351845.0,58.9,46.681,46.6339
20250814,40396650000000.0,496987389607.0,40893637389607.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,46449737389607.0,46414738314440.0,143700.0,132540858,"2025-04-01 소각 1,007,198주",19046121294600.0,350456.0,59.0,350192.0,58.97,46.4497,46.4147
20250818,39081750000000.0,486030569213.0,39567780569213.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45123880569213.0,45099838314440.0,137600.0,132540858,"2025-04-01 소각 1,007,198주",18237622060800.0,340453.0,59.58,340271.0,59.56,45.1239,45.0998
20250819,38424300000000.0,491276785739.0,38915576785739.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44471676785739.0,44442388314440.0,140400.0,132540858,"2025-04-01 소각 1,007,198주",18608736463200.0,335532.0,58.16,335311.0,58.13,44.4717,44.4424
20250820,37328550000000.0,476851139446.0,37805401139446.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,43361501139446.0,43346638314440.0,137100.0,132540858,"2025-04-01 소각 1,007,198주",18171351631800.0,327156.0,58.09,327044.0,58.08,43.3615,43.3466
20250821,35794500000000.0,474072701556.0,36268572701556.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,41824672701556.0,41812588314440.0,135200.0,132540858,"2025-04-01 소각 1,007,198주",17919524001600.0,315561.0,57.16,315469.0,57.14,41.8247,41.8126
20250822,36671100000000.0,468395298388.0,37139495298388.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,42695595298388.0,42689188314440.0,135200.0,132540858,"2025-04-01 소각 1,007,198주",17919524001600.0,322132.0,58.03,322083.0,58.02,42.6956,42.6892
20250825,37912950000000.0,478317463198.0,38391267463198.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,43947367463198.0,43931038314440.0,144800.0,132540858,"2025-04-01 소각 1,007,198주",19191916238400.0,331576.0,56.33,331453.0,56.31,43.9474,43.931
20250826,38205150000000.0,471202296708.0,38676352296708.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44232452296708.0,44223238314440.0,141200.0,132540858,"2025-04-01 소각 1,007,198주",18714769149600.0,333727.0,57.69,333657.0,57.68,44.2325,44.2232
20250827,37986000000000.0,480176459962.0,38466176459962.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44022276459962.0,44004088314440.0,139900.0,132540858,"2025-04-01 소각 1,007,198주",18542466034200.0,332141.0,57.88,332004.0,57.86,44.0223,44.0041
20250828,39227850000000.0,494282114211.0,39722132114211.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45278232114211.0,45245938314440.0,149600.0,132540858,"2025-04-01 소각 1,007,198주",19828112356800.0,341617.0,56.21,341374.0,56.18,45.2782,45.2459
20250829,39300900000000.0,460986730833.0,39761886730833.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45317986730833.0,45318988314440.0,149000.0,132540858,"2025-04-01 소각 1,007,198주",19748587842000.0,341917.0,56.42,341925.0,56.42,45.318,45.319
20250901,37401600000000.0,463005956832.0,37864605956832.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,43420705956832.0,43419688314440.0,145000.0,132540858,"2025-04-01 소각 1,007,198주",19218424410000.0,327602.0,55.74,327595.0,55.74,43.4207,43.4197
20250902,38059050000000.0,456905596335.0,38515955596335.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44072055596335.0,44077138314440.0,143600.0,132540858,"2025-04-01 소각 1,007,198주",19032867208800.0,332517.0,56.81,332555.0,56.82,44.0721,44.0771
20250903,38351250000000.0,462519479901.0,38813769479901.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44369869479901.0,44369338314440.0,143900.0,132540858,"2025-04-01 소각 1,007,198주",19072629466200.0,334764.0,57.01,334760.0,57.01,44.3699,44.3693
20250904,38789550000000.0,456007311598.0,39245557311598.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,44801657311598.0,44807638314440.0,149400.0,132540858,"2025-04-01 소각 1,007,198주",19801604185200.0,338021.0,55.8,338067.0,55.81,44.8017,44.8076
20250905,39958350000000.0,461990048326.0,40420340048326.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,45976440048326.0,45976438314440.0,152800.0,132540858,"2025-04-01 소각 1,007,198주",20252243102400.0,346885.0,55.95,346885.0,55.95,45.9764,45.9764
20250908,40469700000000.0,465234886972.0,40934934886972.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,46491034886972.0,46487788314440.0,153600.0,132540858,"2025-04-01 소각 1,007,198주",20358275788800.0,350768.0,56.21,350743.0,56.21,46.491,46.4878
20250909,42076800000000.0,466181467951.0,42542981467951.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,48099081467951.0,48094888314440.0,162000.0,132540858,"2025-04-01 소각 1,007,198주",21471618996000.0,362900.0,55.36,362868.0,55.36,48.0991,48.0949
20250910,44414400000000.0,484275019770.0,44898675019770.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,50454775019770.0,50432488314440.0,174300.0,132540858,"2025-04-01 소각 1,007,198주",23101871549400.0,380673.0,54.21,380505.0,54.19,50.4548,50.4325
20250911,44852700000000.0,480065654701.0,45332765654701.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,50888865654701.0,50870788314440.0,182100.0,132540858,"2025-04-01 소각 1,007,198주",24135690241800.0,383949.0,52.57,383812.0,52.55,50.8889,50.8708
20250912,47993850000000.0,491035961601.0,48484885961601.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,54040985961601.0,54011938314440.0,197300.0,132540858,"2025-04-01 소각 1,007,198주",26150311283400.0,407731.0,51.61,407512.0,51.58,54.041,54.0119
20250915,48359100000000.0,519833679133.0,48878933679133.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,54435033679133.0,54377188314440.0,200500.0,132540858,"2025-04-01 소각 1,007,198주",26574442029000.0,410704.0,51.18,410267.0,51.13,54.435,54.3772
20250916,50842800000000.0,539780985565.0,51382580985565.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,56938680985565.0,56860888314440.0,206000.0,132540858,"2025-04-01 소각 1,007,198주",27303416748000.0,429593.0,52.05,429006.0,51.98,56.9387,56.8609
20250917,48724350000000.0,557066795354.0,49281416795354.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,54837516795354.0,54742438314440.0,200500.0,132540858,"2025-04-01 소각 1,007,198주",26574442029000.0,413740.0,51.54,413023.0,51.46,54.8375,54.7424
20250918,51573300000000.0,565975380294.0,52139275380294.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,57695375380294.0,57591388314440.0,208500.0,132540858,"2025-04-01 소각 1,007,198주",27634768893000.0,435303.0,52.1,434518.0,52.02,57.6954,57.5914
20250919,51573300000000.0,568741212403.0,52142041212403.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,57698141212403.0,57591388314440.0,216500.0,132540858,"2025-04-01 소각 1,007,198주",28695095757000.0,435323.0,50.27,434518.0,50.17,57.6981,57.5914
20250922,51281100000000.0,579518938170.0,51860618938170.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,57416718938170.0,57299188314440.0,215500.0,132540858,"2025-04-01 소각 1,007,198주",28562554899000.0,433200.0,50.25,432313.0,50.15,57.4167,57.2992
20250923,52742100000000.0,590687079307.0,53332787079307.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,58888887079307.0,58760188314440.0,220000.0,132540858,"2025-04-01 소각 1,007,198주",29158988760000.0,444307.0,50.48,443336.0,50.38,58.8889,58.7602
20250924,52230750000000.0,603125424760.0,52833875424760.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,58389975424760.0,58248838314440.0,217500.0,132540858,"2025-04-01 소각 1,007,198주",28827636615000.0,440543.0,50.63,439478.0,50.51,58.39,58.2488
20250925,52084650000000.0,597433055792.0,52682083055792.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,58238183055792.0,58102738314440.0,211000.0,132540858,"2025-04-01 소각 1,007,198주",27966121038000.0,439398.0,51.98,438376.0,51.87,58.2382,58.1027
20250926,49162650000000.0,573580602310.0,49736230602310.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,55292330602310.0,55180738314440.0,195300.0,132540858,"2025-04-01 소각 1,007,198주",25885229567400.0,417172.0,53.18,416330.0,53.09,55.2923,55.1807
20250929,50988900000000.0,561838336826.0,51550738336826.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,57106838336826.0,57006988314440.0,197100.0,132540858,"2025-04-01 소각 1,007,198주",26123803111800.0,430862.0,54.25,430109.0,54.17,57.1068,57.007
20250930,50769750000000.0,548654781590.0,51318404781590.0,4480800000000.0,1075300000000.0,2025Q2,2025Q2,lagged,461988314440.0,56874504781590.0,56787838314440.0,201500.0,132540858,"2025-04-01 소각 1,007,198주",26706982887000.0,429109.0,53.04,428455.0,52.97,56.8745,56.7878
20251001,52596000000000.0,537106198293.0,53133106198293.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,58375606198293.0,58387154781590.0,205500.0,132540858,"2025-04-01 소각 1,007,198주",27237146319000.0,440435.0,53.34,440522.0,53.35,58.3756,58.3872
20251002,57782550000000.0,539281496993.0,58321831496993.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,63564331496993.0,63573704781590.0,238000.0,132540858,"2025-04-01 소각 1,007,198주",31544724204000.0,479583.0,50.37,479654.0,50.38,63.5643,63.5737
20251010,62530800000000.0,594396514115.0,63125196514115.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,68367696514115.0,68321954781590.0,247000.0,132540858,"2025-04-01 소각 1,007,198주",32737591926000.0,515824.0,52.12,515478.0,52.08,68.3677,68.322
20251013,60631500000000.0,558540555219.0,61190040555219.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,66432540555219.0,66422654781590.0,245500.0,132540858,"2025-04-01 소각 1,007,198주",32538780639000.0,501223.0,51.02,501149.0,51.01,66.4325,66.4227
20251014,60120150000000.0,608571689323.0,60728721689323.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,65971221689323.0,65911304781590.0,234500.0,132540858,"2025-04-01 소각 1,007,198주",31080831201000.0,497743.0,52.89,497290.0,52.84,65.9712,65.9113
20251015,61727250000000.0,595286472581.0,62322536472581.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,67565036472581.0,67518404781590.0,243500.0,132540858,"2025-04-01 소각 1,007,198주",32273698923000.0,509768.0,52.23,509416.0,52.2,67.565,67.5184
20251016,66110250000000.0,579019977700.0,66689269977700.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,71931769977700.0,71901404781590.0,257500.0,132540858,"2025-04-01 소각 1,007,198주",34129270935000.0,542714.0,52.55,542485.0,52.53,71.9318,71.9014
20251017,68009550000000.0,544040107714.0,68553590107714.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,73796090107714.0,73800704781590.0,257500.0,132540858,"2025-04-01 소각 1,007,198주",34129270935000.0,556780.0,53.75,556815.0,53.75,73.7961,73.8007
20251020,70931550000000.0,532560571737.0,71464110571737.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,76706610571737.0,76722704781590.0,262000.0,132540858,"2025-04-01 소각 1,007,198주",34725704796000.0,578739.0,54.73,578861.0,54.74,76.7066,76.7227
20251021,69981900000000.0,527285591739.0,70509185591739.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,75751685591739.0,75773054781590.0,256000.0,132540858,"2025-04-01 소각 1,007,198주",33930459648000.0,571535.0,55.21,571696.0,55.22,75.7517,75.7731
20251022,70347150000000.0,525553099315.0,70872703099315.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,76115203099315.0,76138304781590.0,258500.0,132540858,"2025-04-01 소각 1,007,198주",34261811793000.0,574277.0,54.99,574452.0,55.0,76.1152,76.1383
20251023,69908850000000.0,501537378510.0,70410387378510.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,75652887378510.0,75700004781590.0,253000.0,132540858,"2025-04-01 소각 1,007,198주",33532837074000.0,570789.0,55.68,571145.0,55.7,75.6529,75.7
20251024,74511000000000.0,517601210821.0,75028601210821.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,80271101210821.0,80302154781590.0,271000.0,132540858,"2025-04-01 소각 1,007,198주",35918572518000.0,605633.0,55.25,605867.0,55.27,80.2711,80.3022
20251027,78163500000000.0,523974654217.0,78687474654217.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,83929974654217.0,83954654781590.0,291500.0,132540858,"2025-04-01 소각 1,007,198주",38635660107000.0,633239.0,53.97,633425.0,53.98,83.93,83.9547
20251028,76118100000000.0,538018448320.0,76656118448320.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,81898618448320.0,81909254781590.0,272000.0,132540858,"2025-04-01 소각 1,007,198주",36051113376000.0,617912.0,55.98,617992.0,55.99,81.8986,81.9093
20251029,81523800000000.0,511375100815.0,82035175100815.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,87277675100815.0,87314954781590.0,275000.0,132540858,"2025-04-01 소각 1,007,198주",36448735950000.0,658496.0,58.24,658778.0,58.26,87.2777,87.315
20251030,82984800000000.0,520511294174.0,83505311294174.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,88747811294174.0,88775954781590.0,281000.0,132540858,"2025-04-01 소각 1,007,198주",37243981098000.0,669588.0,58.03,669801.0,58.05,88.7478,88.776
20251031,81669900000000.0,513655592252.0,82183555592252.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,87426055592252.0,87461054781590.0,260000.0,132540858,"2025-04-01 소각 1,007,198주",34460623080000.0,659616.0,60.58,659880.0,60.6,87.4261,87.4611
20251103,90582000000000.0,515181683423.0,91097181683423.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,96339681683423.0,96373154781590.0,282500.0,132540858,"2025-04-01 소각 1,007,198주",37442792385000.0,726868.0,61.13,727120.0,61.15,96.3397,96.3732
20251104,85614600000000.0,491495268425.0,86106095268425.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,91348595268425.0,91405754781590.0,274000.0,132540858,"2025-04-01 소각 1,007,198주",36316195092000.0,689211.0,60.24,689642.0,60.27,91.3486,91.4058
20251105,84591900000000.0,473412857726.0,85065312857726.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,90307812857726.0,90383054781590.0,260000.0,132540858,"2025-04-01 소각 1,007,198주",34460623080000.0,681358.0,61.84,681926.0,61.87,90.3078,90.3831
20251106,86637300000000.0,485259434722.0,87122559434722.0,4154300000000.0,1088200000000.0,2025Q3,2025Q3,lagged,548654781590.0,92365059434722.0,92428454781590.0,270000.0,132540858,"2025-04-01 소각 1,007,198주",35786031660000.0,696880.0,61.26,697358.0,61.28,92.3651,92.4285
