date,year,skq_ret,hynix_ret,divergence,w_hynix,beta_roll120,beta_minus_w_roll120,divergence_slope_roll120
20250205,2025,4.4,4.03,1.05,0.8282116456508387,0.8810330603059532,0.052821414655114474,0.07320126021050857
20250206,2025,6.16,2.36,4.19,0.8336725013850288,0.8887792074053136,0.05510670602028478,0.08153988826627703
20250207,2025,-2.95,-0.25,-2.74,0.8369091397869654,0.9016148379416584,0.06470569815469307,0.09458009808598386
20250210,2025,-2.31,-2.41,-0.29,0.8366337664205445,0.8975767337109128,0.0609429672903683,0.09008569154352712
20250211,2025,0.11,0.81,-0.56,0.833298226143163,0.9025724910417925,0.06927426489862953,0.09500800271365298
20250212,2025,1.71,-0.4,2.05,0.8344486851595045,0.8985718125001437,0.06412312734063919,0.09085520445262404
20250213,2025,2.74,4.83,-1.28,0.833907245389995,0.8910559127276494,0.057148667337654335,0.08263825513566987
20250214,2025,2.56,0.72,1.94,0.8403823477081241,0.8941291023101767,0.05374675460205258,0.08559876755486316
20250217,2025,-0.1,0.95,-0.91,0.8411991764145242,0.8970464978226942,0.05584732140816995,0.08841573092819165
20250218,2025,-0.8,-0.94,0.0,0.8423641216572323,0.890673397403371,0.04830927574613875,0.08194670659351452
20250219,2025,5.25,4.05,1.86,0.8411483628791476,0.8955699064481885,0.05442154356904083,0.08646747716613454
20250220,2025,-3.26,-2.97,-0.76,0.846470521444001,0.8983142987403228,0.051843777296321725,0.08898917447592888
20250221,2025,-0.79,-1.18,0.21,0.8423772967651275,0.8962056365339429,0.0538283397688154,0.0868902600667985
20250224,2025,-2.2,-2.15,-0.38,0.8408583533133731,0.8883093289975287,0.04745097568415557,0.07888879608357023
20250225,2025,-3.17,-2.2,-1.33,0.8380332758490682,0.8921423728106894,0.05410909696162125,0.08262455366689075
20250226,2025,1.37,1.25,0.33,0.8349627706756143,0.8889724210184966,0.0540096503428823,0.07943179115445662
20250227,2025,-1.66,-1.87,-0.09,0.8366748901883981,0.8913826799027321,0.05470778971433399,0.08172208278093894
20250228,2025,-4.66,-4.52,-0.88,0.834123519356665,0.9017226186544804,0.06759909929781549,0.09156344463011362
20250304,2025,-1.33,,0.48,0.8277453226962262,0.9039038339997543,0.07615851130352802,0.09365905523756607
20250305,2025,2.36,3.76,-0.76,0.8248365783007472,0.8947437156621628,0.06990713736141563,0.08401115470752663
20250306,2025,-0.88,-0.36,-0.59,0.8300056830624845,0.8950262615230564,0.06502057846057196,0.08421585273695933
20250307,2025,-1.0,0.0,-0.97,0.8293707333656355,0.8952575456475534,0.06588681228191795,0.08444079230062713
20250310,2025,-0.11,-2.34,1.8,0.8295932493314703,0.9055949842694494,0.07600173493797913,0.09456171840687289
20250311,2025,-1.68,-0.05,-1.71,0.8259904950610669,0.8936362111469106,0.06764571608584369,0.08146741900531733
20250312,2025,4.9,5.91,-0.01,0.8253059525465873,0.8981491414548193,0.07284318890823194,0.08515321518764316
20250313,2025,0.22,0.4,-0.1,0.8331505454370429,0.8958725110533077,0.06272196561626475,0.08284516587516
20250314,2025,1.3,2.4,-0.64,0.8338066286855625,0.8942387836647605,0.06043215497919796,0.08121833759345169
20250317,2025,0.21,0.73,-0.41,0.8375993195674425,0.8968917594766905,0.05929243990924804,0.08379011315812247
20250318,2025,0.21,-1.46,1.43,0.8385709886413454,0.8942418419727546,0.0556708533314092,0.08106797937543729
20250319,2025,0.96,1.23,-0.05,0.8365763054940176,0.8933160986104688,0.056739793116451165,0.07872264854212088
20250320,2025,4.44,2.19,2.62,0.8383716483427529,0.9072199499740495,0.06884830163129663,0.09211574203995007
20250321,2025,2.33,2.62,0.13,0.8414507365290739,0.907055618365938,0.06560488183686408,0.09180475888708226
20250324,2025,-0.89,-1.86,0.68,0.8448888979202113,0.9018969450489674,0.05700804712875618,0.0862830495871427
20250325,2025,-0.5,-1.65,0.9,0.842430334663723,0.8947059471093323,0.0522756124456093,0.07871383816482636
20250326,2025,-0.1,2.88,-2.53,0.8402471723748177,0.8864214742226196,0.04617430184780191,0.0702151693551413
20250327,2025,-1.81,-3.27,0.96,0.8440091781755076,0.8884954052456675,0.04448622707015992,0.07194186567366642
20250328,2025,-1.94,-3.72,1.2,0.8396865904037981,0.8594963366146836,0.019809746210885493,0.040150181341251145
20250331,2025,-2.71,-4.32,0.94,0.8346833837074509,0.8577986255520074,0.02311524184455649,0.037936609264692535
20250401,2025,-0.54,3.3,-3.3,0.8273957195917967,0.8424969729724311,0.015101253380634394,0.02207905848044992
20250402,2025,0.0,0.46,-0.37,0.8318077180923422,0.8423976680195621,0.010589949927219844,0.021980294706706587
20250403,2025,-1.4,-1.67,0.01,0.8325525888371976,0.8424682547719439,0.009915665934746243,0.021985980041575252
20250404,2025,-4.69,-6.37,0.59,0.8304032891673693,0.8517250577321067,0.021321768564737442,0.030028643249988145
20250407,2025,-11.34,-9.55,-3.48,0.8207921435957058,0.890272276931284,0.06948013333557812,0.06833300511333187
20250408,2025,1.29,2.85,-1.01,0.8057650067690362,0.8871088322573597,0.08134382548832353,0.06526353294112332
20250409,2025,-4.08,-2.65,-1.88,0.8101292839119547,0.8916388574564668,0.08150957354451205,0.06975305760792593
20250410,2025,13.96,11.03,5.0,0.8063370202860785,0.927539901104285,0.12120288081820652,0.10653192783923374
20250411,2025,-0.7,-1.31,0.37,0.8216791308738467,0.9327060004681529,0.11102686959430619,0.1116476064758833
20250414,2025,-1.18,-0.33,-0.92,0.819699736654662,0.9337773274034459,0.11407759074878387,0.11273322854989196
20250415,2025,-0.12,0.22,-0.32,0.8190859414490944,0.9377397989600139,0.1186538575109195,0.11656230924769875
20250416,2025,-2.74,-3.65,0.26,0.8192834348838547,0.9574595159714367,0.13817608108758206,0.13620949080929906
20250417,2025,0.12,0.57,-0.37,0.8137435715281949,0.9630111806419395,0.1492676091137446,0.14174792564255997
20250418,2025,0.73,0.0,0.72,0.8144547441214679,0.9650247234878678,0.15056997936639993,0.14374040691108095
20250421,2025,1.58,0.91,0.83,0.8143836121521353,0.9577179409397931,0.14333432878765784,0.13710812436256767
20250422,2025,-2.39,-1.59,-1.08,0.8156731228831801,0.9619377978400513,0.14626467495687123,0.14139106413631178
20250423,2025,4.65,4.14,1.28,0.8134038578668347,0.9588736545921409,0.14546979672530624,0.13841760094431388
20250424,2025,-2.11,-1.49,-0.88,0.8194933932519682,0.9586252902554065,0.1391318970034383,0.13810332560383573
20250425,2025,7.17,3.42,4.35,0.8172807936183195,0.9689352374371717,0.15165444381885218,0.14854497715652565
20250428,2025,-3.34,-1.3,-2.25,0.8220368518536381,0.9768432653677301,0.15480641351409208,0.1562547932256728
20250429,2025,0.58,-0.66,1.11,0.8202454200608518,0.9720191592114001,0.15177373915054837,0.15122170319719042
20250430,2025,1.95,-1.83,3.1,0.819174294146141,0.9678649850742582,0.14869069092811726,0.1477103460002855
20250502,2025,2.7,,-1.22,0.8136197479932571,0.9638449559625888,0.1502252079693317,0.14294281912321585
20250507,2025,1.1,,-1.04,0.8204586281877825,0.9636530334098197,0.1431944052220372,0.1427559003409685
20250508,2025,0.76,-0.26,0.99,0.8239694292254475,0.9606972154927377,0.1367277862672902,0.13974337013866253
20250509,2025,0.75,-0.11,0.81,0.8237073105003824,0.9608329612063934,0.13712565070601102,0.13987659243525222
20250512,2025,1.6,2.58,-0.54,0.8233357120443344,0.957544635776752,0.13420892373241755,0.13652636714621597
20250513,2025,4.94,1.79,3.44,0.8268834748043498,0.9663825622735087,0.13949908746915896,0.1454415284443816
20250514,2025,3.6,3.78,0.48,0.8292491938194334,0.966089426086802,0.13684023226736863,0.14516404939929017
20250515,2025,-2.61,-2.67,-0.39,0.834506195438395,0.9617656282055805,0.12725943276718554,0.14078324075308432
20250516,2025,1.79,2.0,0.15,0.8306411561768727,0.9437458409893835,0.11310468481251079,0.12249590873833313
20250519,2025,-2.73,-2.49,-0.68,0.8335288070302936,0.954872069223294,0.1213432621930004,0.13348003446938508
20250520,2025,1.3,1.3,0.18,0.8297579022110532,0.9725628523597981,0.14280495014874495,0.15079747114936162
20250521,2025,-0.3,-0.74,0.28,0.8312987127261169,0.9719681409227212,0.14066942819660433,0.15020725315361907
20250522,2025,-2.28,-1.8,-0.82,0.8299319898116925,0.9735735732529486,0.1436415834412561,0.15184612151624385
20250523,2025,0.61,1.57,-0.8,0.827084029975398,0.9744430590210293,0.14735902904563136,0.15252859880815325
20250526,2025,3.43,1.5,2.18,0.8284386637566775,0.9589861296717059,0.13054746591502842,0.13651908871205762
20250527,2025,-1.95,-0.25,-1.73,0.8305250273322127,0.9597524017042418,0.12922737437202914,0.13728085079983432
20250528,2025,7.66,2.72,5.37,0.8302868042924398,0.9708642939619249,0.14057748966948502,0.14827100250161315
20250529,2025,4.62,1.92,3.04,0.8337158851739045,0.9733002151697475,0.13958432999584303,0.15011776736410629
20250530,2025,1.41,-3.54,4.42,0.8365141366062385,0.938857759830864,0.10234362322462542,0.11477320613427973
20250602,2025,-3.92,1.47,-5.11,0.8319341118425723,0.9325995535103393,0.10066544166776703,0.10852460198335907
20250604,2025,13.06,,9.06,0.8342045483034861,0.9322746685615126,0.09807012025802653,0.10817918104072749
20250605,2025,3.69,3.22,0.96,0.8407848816290417,0.9296643843787225,0.0888795027496807,0.10493174320307193
20250609,2025,-0.54,,-2.23,0.8447549729323861,0.9353353962344191,0.09058042330203298,0.11048139009096018
20250610,2025,0.47,0.66,-0.09,0.8473815728782788,0.9297170195686981,0.08233544669041937,0.10454710438036244
20250611,2025,7.12,4.12,3.63,0.8481908703308783,0.9546683351111771,0.10647746478029885,0.12893814924251099
20250612,2025,1.59,-1.88,3.24,0.8533978936071863,0.9490815380108343,0.09568364440364796,0.12308531228171002
20250613,2025,-1.28,0.0,-1.29,0.8514629672281624,0.9505396561981531,0.09907668896999067,0.12455960098066733
20250616,2025,8.0,5.31,3.5,0.8513688944784381,0.963374985463001,0.11200609098456293,0.13687923700013227
20250617,2025,2.33,0.4,1.98,0.8579761893928685,0.96027720604867,0.10230101665580149,0.13360094634667727
20250618,2025,-3.26,-1.0,-2.4,0.8584181511376383,0.9642117236984244,0.10579357256078614,0.13745160867817027
20250619,2025,0.0,-0.2,0.16,0.8572139864217652,0.9618642192197121,0.10465023279794694,0.13497319226875878
20250620,2025,4.78,4.47,0.94,0.8568541306605232,0.9676338487210615,0.11077971806053832,0.1400827224671152
20250623,2025,5.27,0.97,4.43,0.8620876436150076,0.9692251280643798,0.10713748444937221,0.1416479962565384
20250624,2025,10.57,7.32,4.24,0.8632406439593867,0.9921929812171346,0.1289523372577479,0.1625832311900843
20250625,2025,6.19,2.69,3.84,0.8712981525116125,0.9960687475608173,0.12477059504920485,0.16581544505534687
20250626,2025,-2.5,2.45,-4.6,0.8742410621067751,0.9863100234811145,0.11206896137433942,0.155940745077787
20250627,2025,-5.92,-3.07,-3.24,0.8771894254978266,0.9957554321930283,0.11856600669520168,0.1649209787584814
20250630,2025,3.8,2.82,1.3,0.8736427372764309,0.9974405388443243,0.12379780156789333,0.16628176451433124
20250701,2025,1.09,-2.23,2.99,0.8763727136771878,0.9974459380981039,0.12107322442091606,0.16589468347199313
20250702,2025,-4.76,-2.28,-2.75,0.8734430964238189,1.0038419699929941,0.13039887356917523,0.17197146187997717
20250703,2025,-2.5,-0.18,-2.36,0.8710564987299803,1.005343634219136,0.13428713548915572,0.17347668675707892
20250704,2025,-5.01,-2.87,-2.53,0.8707179075636895,1.0076429761049173,0.13692506854122777,0.17464856647364646
20250707,2025,-0.74,0.18,-0.88,0.8672046568519369,1.0057800633093514,0.1385754064574145,0.17151790491855146
20250708,2025,6.73,4.06,3.2,0.8675862775068691,1.0215519462868021,0.153965668779933,0.18680534747930527
20250709,2025,4.8,-0.35,5.1,0.8719894286116371,1.0184942547564173,0.14650482614478022,0.1837383108458115
20250710,2025,1.32,5.69,-3.65,0.8715131143199087,1.0227265075058043,0.15121339318589555,0.18666268308426665
20250711,2025,-5.23,-0.84,-4.49,0.8775567154806706,1.0299912087355527,0.15243449325488212,0.19388088834767703
20250714,2025,2.47,1.87,0.86,0.8766212249967557,1.0340783532329312,0.15745712823617553,0.19809917215269413
20250715,2025,-2.97,-0.5,-2.52,0.8788499843792228,1.0364056887418778,0.15755570436265498,0.2003896959059719
20250716,2025,0.64,-0.84,1.38,0.8783786068888807,1.035660766778048,0.15728215988916727,0.19955188674253702
20250717,2025,-8.73,-8.95,-0.89,0.8774940024876379,1.046095262840074,0.16860126035243606,0.20677309914507586
20250718,2025,1.01,-0.19,1.16,0.8668795913625321,1.0440801100529928,0.17720051869046072,0.20476240521809552
20250721,2025,0.56,1.3,-0.58,0.8665787698317337,1.0419164876724258,0.1753377178406922,0.20258092559431407
20250722,2025,-2.85,-1.47,-1.55,0.8679311776740815,1.0511505859980608,0.18321940832397932,0.21167701599442565
20250723,2025,-0.51,0.19,-0.64,0.8664907385505709,1.0476608906729048,0.1811701521223339,0.20824945968161748
20250724,2025,-2.56,0.19,-2.78,0.8670007759740511,1.0517739161117012,0.18477314013765012,0.212477694519242
20250725,2025,0.66,-1.3,1.81,0.8667230566008968,1.049195103434629,0.1824720468337322,0.2098136571662279
20250728,2025,-1.83,-1.5,-0.51,0.8654026594553547,1.049903908743988,0.18450124928863343,0.21041614228345448
20250729,2025,-0.67,0.19,-0.84,0.8638298228198862,1.037939181780912,0.17410935896102586,0.1981913128519728
20250730,2025,-0.8,0.38,-1.19,0.8639938738282757,1.0378346236358549,0.17384074980757913,0.1980737723200707
20250731,2025,2.77,3.8,-0.53,0.863909231797732,1.0327599806238237,0.16885074882609163,0.19246988803449622
20250801,2025,-7.76,-5.67,-2.83,0.8680379138039898,1.0367525195900664,0.16871460578607667,0.19545835653385138
20250804,2025,-0.07,0.0,-0.11,0.8613283632957449,1.035675778046418,0.17434741475067317,0.1943878561421044
20250805,2025,2.35,2.13,0.54,0.8610212281577738,1.0358765209248637,0.1748552927670899,0.1945441922203168
20250806,2025,-2.23,-1.9,-0.6,0.8637555936828586,1.037199993257411,0.17344439957455238,0.19579044124818057
20250807,2025,1.14,1.35,-0.02,0.8614021293107986,1.0378983481835518,0.17649621887275313,0.1964665305483874
20250808,2025,-1.83,-2.1,0.0,0.8630360611839039,1.048565984418919,0.18552992323501516,0.206770651232256
20250811,2025,1.94,4.09,-1.62,0.8606857231115036,1.0380108387413023,0.1773251156297987,0.19577562092983114
20250812,2025,-0.35,0.75,-1.0,0.8651168817065895,1.0382181697834936,0.17310128807690406,0.19597932537162982
20250813,2025,2.19,3.35,-0.67,0.8660040259794736,1.034041464244447,0.16803743826497353,0.1917050776145264
20250814,2025,-0.62,-0.54,-0.12,0.8700713269906782,1.0303391595736247,0.1602678325829464,0.18787380769010426
20250818,2025,-4.24,,-1.39,0.8696852182643048,1.0294856977090359,0.15980047944473108,0.18702346866589045
20250819,2025,2.03,-1.68,3.48,0.8660990479321629,1.0231469503713173,0.15704790243915445,0.1806270430612588
20250820,2025,-2.35,-2.85,0.15,0.8640173426589067,1.0215209236189582,0.15750358096005146,0.17872230184382065
20250821,2025,-1.39,-4.11,2.15,0.8608684897682701,1.0078423298845276,0.14697384011625747,0.16468872226498343
20250822,2025,0.0,2.45,-2.08,0.8558225967580217,1.0020085512959336,0.14618595453791183,0.15880934060799382
20250825,2025,7.1,3.39,4.17,0.8588965616643959,1.0133047915964206,0.15440822993202474,0.16987712309875205
20250826,2025,-2.49,0.77,-3.14,0.862689899042274,1.0104375613388445,0.14774766229657055,0.16686655456490204
20250827,2025,-0.92,-0.57,-0.44,0.8637357418874878,1.010815185276559,0.1470794433890712,0.1672435374896589
20250828,2025,6.93,3.27,4.08,0.8628813195189495,1.0269015145891935,0.164020195070244,0.18287006831379787
20250829,2025,-0.4,0.19,-0.49,0.8663732696332013,1.0265382711542435,0.16016500152104218,0.18249630637605976
20250901,2025,-2.68,-4.83,1.51,0.8672251976555888,1.0159343951224,0.14870919746681122,0.17133409775282946
20250902,2025,-0.97,1.76,-2.47,0.8613770590737038,1.0167769173207863,0.15539985824708258,0.17199417248371687
20250903,2025,0.21,0.77,-0.47,0.8635642128561156,1.0158983138441904,0.15233410098807476,0.1710802163262755
20250904,2025,3.82,1.14,2.85,0.8643534553864901,1.0255137433483472,0.1611602879618571,0.18021073494382273
20250905,2025,2.28,3.01,-0.34,0.8658061403893285,1.0228141324371456,0.15700799204781712,0.17729978562994972
20250908,2025,0.52,1.28,-0.6,0.86910491456058,1.0247070147355621,0.1556021001749821,0.17895458612335347
20250909,2025,5.47,3.97,2.01,0.8704839567109887,1.029550649201445,0.15906669249045635,0.18343069747291446
20250910,2025,7.59,5.56,2.69,0.874794252111369,1.040594437990371,0.16580018587900214,0.19347929180968493
20250911,2025,4.48,0.99,3.62,0.8802814001766301,1.043221608409271,0.16294020823264077,0.19606246994626675
20250912,2025,8.35,7.0,2.16,0.8813853369092853,1.0449782888888532,0.1635929519795679,0.19617384529630377
20250915,2025,1.62,0.76,0.89,0.8881009320241157,1.046566094268973,0.1584651622448573,0.19766356163914212
20250916,2025,2.74,5.14,-1.86,0.8883819248657481,1.0357510242610226,0.14736909939527454,0.18584973852342235
20250917,2025,-2.67,-4.17,1.02,0.892939546894133,1.0316462976713288,0.13870675077719574,0.1811192847686037
20250918,2025,3.99,5.85,-1.22,0.888522180569053,1.027981468135322,0.13945928756626913,0.17629970573357456
20250919,2025,3.84,0.0,3.84,0.8938896689736243,1.031029954040639,0.1371402850670146,0.1793280012289113
20250922,2025,-0.46,-0.57,0.03,0.8938468192613737,1.0374248513536937,0.14357803209232,0.18563963569727557
20250923,2025,2.09,2.85,-0.47,0.8931388095377372,1.0420209570444199,0.14888214750668272,0.18988017210819583
20250924,2025,-1.14,-0.97,-0.29,0.8956205935590363,1.053410263670948,0.15778967011191158,0.20106040969093392
20250925,2025,-2.99,-0.28,-2.73,0.8945157044517575,1.055429177773199,0.16091347332144146,0.20305747673583857
20250926,2025,-7.44,-5.61,-2.38,0.8943385124172412,1.065108305249329,0.17076979283208793,0.21115759749107516
20250929,2025,0.92,3.71,-2.36,0.8891404913567902,1.0678633554277426,0.1787228640709524,0.21262173835947928
20250930,2025,2.23,-0.43,2.64,0.8928685510351433,1.0518193764471016,0.15895082541195826,0.19337557331603006
20251001,2025,1.99,3.6,-1.22,0.8976120554656516,1.0500969305033476,0.15248487503769603,0.19094945779518918
20251002,2025,15.82,9.86,6.93,0.900992784920116,1.0914948178404753,0.19050203292035928,0.22848502312860708
20251010,2025,3.78,,-3.78,0.9090404734726658,1.0725382040705014,0.16349773059783557,0.203312569671921
20251013,2025,-0.61,-3.04,2.22,0.9146249352878236,1.0641579535893353,0.14953301830151167,0.19406599657036547
20251014,2025,-4.48,-0.84,-3.79,0.9126777253024495,1.068907088452431,0.15622936314998148,0.19884970001318636
20251015,2025,3.84,2.67,1.42,0.9113087261461166,1.0703561505891888,0.15904742444307218,0.2000922394588209
20251016,2025,5.75,7.1,-0.71,0.9135975235512517,1.061218815821019,0.14762129226976728,0.18836027070667027
20251017,2025,0.0,2.87,-2.59,0.9190688623468495,1.0540982779618036,0.13502941561495407,0.1810604577144573
20251020,2025,1.75,4.3,-2.19,0.9215874431928863,1.0440824933622948,0.12249505016940843,0.1703878935691107
20251021,2025,-2.29,-1.34,-1.05,0.9247123484052774,1.0461926322691595,0.1214802838638821,0.17233888025709002
20251022,2025,0.98,0.52,0.5,0.9238329081832575,1.0440656816209355,0.12023277343767802,0.17003527187849327
20251023,2025,-2.13,-0.62,-1.52,0.9242194349558674,1.0456786570477132,0.12145922209184579,0.17068501451762347
20251024,2025,7.11,6.58,1.01,0.9240737851845473,1.0447109446595775,0.12063715947503018,0.1676225129004259
20251027,2025,7.56,4.9,3.0,0.9282419061912096,1.045106068475461,0.11686416228425134,0.16652048312028067
20251028,2025,-6.69,-2.62,-4.27,0.9312942166612788,1.0543595274774582,0.12306531081617944,0.17526626834289
20251029,2025,1.1,7.1,-5.47,0.9294186085450556,1.0182257275089754,0.0888071189639198,0.1371773985065981
20251030,2025,2.18,1.79,0.5,0.9340739187407472,1.0281408837783774,0.09406696503763023,0.14583145180954082
20251031,2025,-7.47,-1.58,-5.98,0.935063060033433,1.0417120937819568,0.10664903374852386,0.1591788898698723
20251103,2025,8.65,10.91,-1.55,0.9341597244293138,1.0188985490673705,0.08473882463805671,0.131494998013315
20251104,2025,-3.01,-5.48,2.17,0.94023561648934,1.0060753579621,0.06583974147276006,0.11698728206665651
20251105,2025,-5.11,-1.19,-3.97,0.9372295189479835,1.0136135746134727,0.07638405566548923,0.12435433927938626
20251106,2025,3.85,2.42,1.57,0.9367063305283337,1.0167381195253578,0.08003178899702401,0.12710832754596477
20251107,2025,3.33,-2.19,5.38,0.9379878119520939,1.0002580444744054,0.06227023252231145,0.11031387940426021
20251110,2025,3.94,4.48,-0.27,0.936599403566962,0.9991005455139649,0.06250114194700285,0.10792202589407306
20251111,2025,7.41,2.15,5.39,0.9390313744209049,1.004607703425539,0.06557632900463406,0.11284740831382244
20251112,2025,3.53,-0.32,3.84,0.9402283228248809,1.0009534200014318,0.060725097176550946,0.10904252400215717
20251113,2025,0.31,-0.81,1.09,0.9401022821807062,0.9985669945878016,0.05846471240709539,0.10608689976647954
20251114,2025,-10.05,-8.5,-2.05,0.9397690895690024,1.0104970575874634,0.07072796801846104,0.11503403846067613
20251117,2025,4.64,8.21,-3.04,0.9347431902220272,0.9907875307443725,0.056044340522345304,0.09337771201027395
20251118,2025,-6.9,-5.94,-1.32,0.9393955608824356,0.9949596619182844,0.055564101035848856,0.09604347772534241
20251119,2025,-0.18,-1.4,1.12,0.9358530273284309,0.9935486626704517,0.05769563534202082,0.0945934857878995
20251120,2025,3.71,1.6,2.22,0.9349173985992574,0.9937815343628554,0.05886413576359806,0.09475198020871094
20251121,2025,-9.37,-8.76,-1.13,0.9359094972382485,0.9972016254928733,0.06129212825462482,0.09588733284650966
20251124,2025,3.76,-0.19,3.93,0.93061614639811,0.9881981131040556,0.05758196670594562,0.08670469795035536
20251125,2025,5.25,-0.19,5.41,0.9304493169468616,0.9826712716247801,0.05222195467791846,0.08108782202361131
20251126,2025,0.17,0.96,-0.73,0.930140598334208,0.9968150772535561,0.06667447891934808,0.09464142847279872
20251127,2025,3.44,3.82,-0.11,0.930719150594412,0.9984799258100868,0.0677607752156748,0.09600276846638452
20251128,2025,-1.0,-2.57,1.51,0.9331088014513388,0.9950902244301804,0.06198142297884157,0.09221552953905808
20251201,2025,1.34,1.51,-0.08,0.9325434301185564,0.9942906355697573,0.061747205451200826,0.091109309962335
20251202,2025,2.15,3.72,-1.31,0.9334100827808424,0.991053461115206,0.057643378334363615,0.08764296270478635
20251203,2025,0.65,-1.08,1.66,0.9357247653527315,0.9889771984208752,0.053252433068143645,0.08554335347463007
20251204,2025,0.64,-1.81,2.33,0.9350616899777888,0.978147655302365,0.0430859653245762,0.07414254189753666
20251205,2025,-3.36,0.37,-3.74,0.9338947853902219,0.9850346413757477,0.05113985598552584,0.08093249946957096
20251208,2025,6.62,6.07,0.97,0.9337627133140776,0.986530067738906,0.05276735442482838,0.0817968786396734
20251209,2025,0.31,-1.91,2.09,0.9374309891002839,0.9742891043581836,0.036858115257899726,0.06858519434436736
20251210,2025,0.31,3.71,-3.16,0.9362569859524751,0.9681103380832824,0.03185335213080731,0.062167191444208625
20251211,2025,-5.09,-3.75,-1.56,0.9383917517644004,0.9698190848288193,0.031427333064418916,0.06344824846036687
20251212,2025,0.16,1.06,-0.83,0.9362530110580527,0.9697495406151683,0.03349652955711557,0.06334917783315992
20251215,2025,-5.03,-2.98,-2.23,0.9369000071514265,0.973814459033375,0.03691445188194853,0.06670178263484815
20251216,2025,-3.93,-4.33,0.14,0.9351483551550661,0.9718473339056931,0.036698978750627,0.06430564709374462
20251217,2025,0.71,3.96,-3.0,0.9326218632698724,0.9492181554853556,0.0165962922154832,0.04004257715500089
20251218,2025,2.65,0.18,2.5,0.9348487911638252,0.9432577513951721,0.008408960231346851,0.033960544595217204
20251219,2025,0.0,-0.91,0.84,0.9351462944807857,0.9482791587273529,0.013132864246567233,0.038828742086366407
20251222,2025,8.43,6.03,2.78,0.9345677805774585,0.9509704409624937,0.01640266038503524,0.04060075183057955
20251223,2025,0.0,0.69,-0.67,0.9379771020579117,0.9492769849338779,0.011299882875966172,0.03881885661407374
20251224,2025,1.9,0.68,1.27,0.9382024040459662,0.9555108920371305,0.017308487991164245,0.044787718674808574
20251226,2025,4.21,,2.47,0.938699794332148,0.9505057287089766,0.011805934376828642,0.03963348373459164
20251229,2025,3.44,6.84,-2.97,0.9398906032887826,0.9369670428012081,-0.0029235604875744725,0.02531582992379733
20251230,2025,6.36,1.72,4.74,0.943691796908387,0.9344657300817322,-0.009226066826654833,0.02242714731638547
20260102,2026,6.52,,2.76,0.9482301248168016,0.934097229419757,-0.014132895397044543,0.022064162185387207
20260105,2026,6.12,2.81,3.45,0.9503348682361855,0.9324614293767352,-0.017873438859450363,0.019911450713085605
20260106,2026,3.85,4.31,-0.26,0.9515889568961725,0.935771810734434,-0.01581714616173846,0.022773757451901012
20260107,2026,-0.58,2.2,-2.69,0.9534269627939037,0.9464413670204816,-0.00698559577342206,0.03262159716490727
20260108,2026,0.23,1.89,-1.57,0.9543178644309941,0.9404361018537397,-0.013881762577254375,0.026524139825216293
20260109,2026,0.0,-1.59,1.51,0.9551748760130199,0.9376585965834816,-0.017516279429538262,0.023594070249239908
20260112,2026,-0.7,0.67,-1.34,0.9544250590182936,0.9355867129319767,-0.01883834608631685,0.02151490001493169
20260113,2026,-0.23,-1.47,1.17,0.9547522628545959,0.9354316007919806,-0.01932066206261529,0.02124771943516339
20260114,2026,2.11,0.54,1.6,0.9540642949939228,0.93218641657011,-0.021877878423812724,0.015589334688139549
20260115,2026,-1.38,0.94,-2.29,0.9543273958098288,0.9328741568154997,-0.02145323899432916,0.016248500951007386
20260116,2026,3.96,0.93,3.08,0.9546556853985743,0.9332635420122695,-0.021392143386304796,0.016622423225807207
20260119,2026,-2.46,1.06,-3.48,0.9552112273090548,0.9301824015986505,-0.025028825710404323,0.013439531744784485
20260120,2026,-1.95,-2.75,0.67,0.9555782245151646,0.928447023985793,-0.02713120052937157,0.011490553618926628
20260121,2026,0.7,-0.4,1.08,0.9543552308547956,0.926265964547206,-0.028089266307589567,0.009280546491230522
20260122,2026,3.84,2.03,1.91,0.9541718947302024,0.9304842589018971,-0.023687635828305242,0.013354076588931736
20260123,2026,-0.22,1.59,-1.74,0.9551267640884477,0.9286625375338403,-0.02646422655460734,0.011385006578324721
20260126,2026,-1.01,-4.04,2.86,0.9557567719240597,0.9191403939106635,-0.036616378013396234,0.0013300601795505943
20260127,2026,7.26,8.7,-1.02,0.9540821764449582,0.9140815425418157,-0.04000063390314246,-0.0053502602065301705
20260128,2026,6.55,5.13,1.64,0.957734940501748,0.9204907690808096,-0.03724417142093839,0.00013934573500659866
20260129,2026,5.36,2.38,3.08,0.959652119626248,0.9108712739804533,-0.04878084564579466,-0.010937622906246532
20260130,2026,7.34,5.57,2.0,0.9605655953442818,0.9169037647124598,-0.04366183063182194,-0.005607001073698608
20260202,2026,-11.4,-8.69,-3.02,0.962672807000903,0.9394095289095757,-0.023263278091327222,0.014620799012267979
20260203,2026,8.12,9.28,-0.78,0.9593852437392754,0.9343253064552561,-0.02505993728401923,0.007595229310693517
20260204,2026,4.21,-0.77,5.01,0.9627415104353232,0.9290891475921959,-0.03365236284312734,0.0022660862696224126
20260205,2026,-6.15,-6.44,0.06,0.9630263629092537,0.9306653062349667,-0.032361056674287014,0.0025940981326163315
20260206,2026,-3.75,-0.36,-3.4,0.9606529234728877,0.9374995668187459,-0.023153356654141755,0.009028415121375163
